FluorPen ASCII Export File
-----------------------------------
File Name: Untitled - 2
-----------------------------------

index	1	
time	11:55:38  15.1.2024	
id	LC3-620	
1	32185	
800001	52472	
9999701	32998	
19999701	33063	
29999701	33161	
39999701	33259	
49999701	33324	
59999701	33454	
60799701	52602	
69999401	33746	
79999401	33648	
89999401	33616	
99999401	33583	
109999401	33681	
119999401	33551	
120799401	51692	
129999101	34299	
139999101	34201	
149999101	34169	
159999101	34136	
169999101	34136	
179999101	34169	
180799101	50327	
189998801	35664	
199998801	35567	
209998801	35729	
219998801	35697	
229998801	35664	
239998801	35697	
240798801	48604	
249998501	39826	
259998501	40053	
269998501	40086	
279998501	40021	
289998501	39956	
299998501	39728	
300798501	45743	
309998201	42036	
319998201	41939	
329998201	41874	
339998201	41776	
349998201	41711	
359998201	41646	
360798201	44832	
369997901	44377	
379997901	43922	
389997901	43662	
399997901	43402	
409997901	43207	
419997901	42947	
420797901	42979	
Fo	32185	
Fm	52472	
Fm_L1	52602	
Fm_L2	51692	
Fm_L3	50327	
Fm_L4	48604	
Fm_L5	45743	
Fm_L6	44832	
Fm_L7	42979	
Ft_L1	33454	
Ft_L2	33551	
Ft_L3	34169	
Ft_L4	35697	
Ft_L5	39728	
Ft_L6	41646	
Ft_L7	42947	
QY_max	0.39	
QY_L1	0.36	
QY_L2	0.35	
QY_L3	0.32	
QY_L4	0.27	
QY_L5	0.13	
QY_L6	0.07	
QY_L7	0.00	
description		
