FluorPen ASCII Export File
-----------------------------------
File Name: Untitled - 1
-----------------------------------

index	1	
time	13:01:31  18.12.2023	
id	OJIP	
11	292	
21	19831	
31	20091	
41	20254	
51	20449	
61	20709	
71	20904	
81	21164	
91	21424	
101	21619	
111	21879	
121	22139	
131	22335	
141	22692	
151	22887	
161	23115	
171	23375	
181	23635	
191	23830	
201	24188	
211	24350	
221	24643	
231	24805	
241	25098	
251	25326	
261	25456	
271	25748	
281	25943	
291	26138	
301	26301	
311	26496	
321	26691	
331	26821	
341	27016	
351	27179	
361	27374	
371	27471	
381	27699	
391	27764	
401	27894	
411	28024	
421	28187	
431	28317	
441	28414	
451	28544	
461	28642	
471	28772	
481	28869	
491	28934	
501	29064	
511	29129	
521	29292	
531	29259	
541	29422	
551	29422	
561	29552	
571	29617	
581	29747	
591	29747	
601	29812	
611	29877	
1021	31568	
1121	31698	
1221	31730	
1321	31763	
1421	31795	
1521	31828	
1621	31795	
1721	31925	
1821	31828	
1921	31860	
2021	31828	
2121	31828	
2221	31795	
2321	31730	
2421	31828	
2521	31633	
2621	31730	
2721	31698	
2821	31698	
2921	31633	
3021	31698	
3121	31633	
3221	31633	
3321	31600	
3421	31568	
3521	31633	
3621	31600	
3721	31535	
3821	31600	
3921	31568	
4021	31535	
4121	31568	
4221	31535	
4321	31568	
4421	31633	
4521	31600	
4621	31535	
4721	31568	
4821	31600	
4921	31600	
5021	31665	
5121	31665	
5221	31633	
5321	31665	
5421	31665	
5521	31665	
5621	31633	
5721	31633	
5821	31698	
5921	31665	
6021	31633	
6121	31730	
6221	31730	
6321	31698	
6421	31698	
6521	31763	
6621	31665	
6721	31730	
6821	31763	
6921	31828	
7021	31763	
7121	31763	
7221	31730	
7321	31828	
7421	31795	
7521	31730	
7621	31795	
7721	31730	
7821	31860	
7921	31763	
8021	31828	
8121	31795	
8221	31795	
8321	31763	
8421	31795	
8521	31828	
8621	31860	
8721	31828	
8821	31828	
8921	31828	
9021	31795	
9121	31828	
9221	31925	
9321	31893	
9421	31828	
9521	31828	
9621	31860	
9721	31828	
9821	31828	
9921	31860	
10021	31828	
10121	31860	
10221	31763	
10321	31828	
10421	31860	
10521	31860	
10621	31828	
10721	31860	
10821	31828	
10921	31860	
11021	31795	
11121	31860	
11221	31795	
11321	31795	
11421	31828	
11521	31828	
11621	31795	
11721	31860	
11821	31860	
11921	31860	
12021	31828	
12121	31795	
12221	31795	
12321	31828	
12421	31730	
12521	31763	
12621	31795	
12721	31893	
12821	31828	
12921	31828	
13021	31860	
13121	31860	
13221	31828	
13321	31860	
13421	31860	
13521	31860	
13621	31795	
13721	31860	
13821	31795	
13921	31795	
15321	31795	
16321	31763	
17321	31795	
18321	31795	
19321	31763	
20321	31860	
21321	31795	
22321	31795	
23321	31828	
24321	31860	
25321	31828	
26321	31795	
27321	31860	
28321	31795	
29321	31860	
30321	31925	
31321	31925	
32321	31828	
33321	31860	
34321	31860	
35321	31730	
36321	31860	
37321	31828	
38321	31828	
39321	31795	
40321	31795	
41321	31828	
42321	31730	
43321	31730	
44321	31795	
45321	31795	
46321	31795	
47321	31795	
48321	31828	
49321	31795	
50321	31828	
51321	31860	
52321	31795	
53321	31828	
54321	31763	
55321	31828	
56321	31763	
57321	31795	
58321	31860	
59321	31893	
60321	31860	
61321	31893	
62321	31925	
63321	31958	
64321	31990	
65321	31990	
66321	32023	
67321	32023	
68321	32120	
69321	32120	
70321	32153	
71321	32250	
72321	32250	
73321	32315	
74321	32315	
75321	32380	
76321	32445	
77321	32445	
78321	32543	
79321	32576	
80321	32641	
81321	32738	
82321	32803	
83321	32901	
84321	32868	
85321	33031	
86321	32998	
87321	33096	
88321	33161	
89321	33226	
90321	33226	
101621	34006	
111621	34656	
121621	35111	
131621	35404	
141621	35534	
151621	35762	
161621	35827	
171621	35827	
181621	35924	
191621	35892	
201621	35892	
211621	35859	
221621	35859	
231621	35794	
241621	35697	
251621	35632	
261621	35664	
271621	35599	
281621	35469	
291621	35502	
301621	35436	
311621	35306	
321621	35241	
331621	35241	
341621	35176	
351621	35079	
361621	35046	
371621	35079	
381621	35014	
391621	34981	
401621	35046	
411621	34981	
421621	34949	
431621	34916	
441621	34949	
451621	34916	
461621	34786	
471621	34819	
481621	34819	
491621	34819	
501621	34851	
511621	34851	
521621	34851	
531621	34884	
541621	34786	
551621	34819	
561621	34851	
571621	34819	
581621	34851	
591621	34786	
601621	34786	
611621	34819	
621621	34819	
631621	34819	
641621	34851	
651621	34819	
661621	34851	
671621	34884	
681621	34884	
691621	34916	
701621	34949	
711621	34949	
721621	34916	
731621	34884	
741621	34916	
751621	34949	
761621	34981	
771621	34916	
781621	34981	
791621	34884	
801621	34949	
811621	34981	
821621	34949	
831621	34916	
841621	34949	
851621	34949	
861621	34981	
871621	34981	
881621	34981	
891621	34949	
901621	34981	
911621	35014	
921621	34981	
931621	34981	
941621	35014	
951621	34949	
961621	34981	
971621	34981	
981621	34949	
991621	34949	
1001621	34981	
1011621	34981	
1021621	34981	
1031621	34981	
1041621	34916	
1051621	34981	
1061621	34981	
1071621	34949	
1081621	35014	
1091621	34949	
1101621	34981	
1111621	34949	
1121621	34981	
1131621	34916	
1141621	34949	
1151621	34949	
1161621	34949	
1171621	34949	
1181621	34981	
1191621	34884	
1201621	34884	
1211621	34884	
1221621	34884	
1231621	34884	
1241621	34916	
1251621	34949	
1261621	35014	
1271621	34916	
1281621	34884	
1291621	34981	
1301621	34916	
1311621	34851	
1321621	34981	
1331621	34916	
1341621	34916	
1351621	34884	
1361621	34916	
1371621	34949	
1381621	34819	
1391621	34884	
1401621	34884	
1411621	34949	
1421621	34916	
1431621	34916	
1441621	34884	
1451621	34949	
1461621	34819	
1471621	34884	
1481621	34916	
1491621	34916	
1501621	34916	
1511621	34916	
1521621	34884	
1531621	34884	
1541621	34851	
1551621	34884	
1561621	34916	
1571621	34851	
1581621	34851	
1591621	34916	
1601621	34819	
1611621	34916	
1621621	34884	
1631621	34884	
1641621	34851	
1651621	34851	
1661621	34851	
1671621	34819	
1681621	34916	
1691621	34851	
1701621	34819	
1711621	34851	
1721621	34786	
1731621	34851	
1741621	34851	
1751621	34884	
1761621	34786	
1771621	34851	
1781621	34819	
1791621	34819	
1801621	34851	
1811621	34819	
1821621	34819	
1831621	34851	
1841621	34851	
1851621	34851	
1861621	34819	
1871621	34786	
1881621	34851	
1891621	34851	
1901621	34851	
1911621	34786	
1921621	34786	
1931621	34786	
1941621	34819	
1951621	34884	
1961621	34819	
1971621	34721	
1981621	34819	
1991621	34754	
2001621	34819	
Bckg	292	
Fo	19962	
Fj	31536	
Fi	31633	
Fm	35632	
Fv	15670	
Vj	0.739	
Vi	0.745	
Fm/Fo	1.785	
Fv/Fo	0.785	
Fv/Fm	0.440	
Mo	1.544	
Area	6044832	
Fix Area	34549840	
HACH Area	14588640	
Sm	385.758	
Ss	0.479	
N	806.180	
Phi_Po	0.440	
Psi_o	0.261	
Phi_Eo	0.115	
Phi_Do	0.560	
Phi_Pav	934.067	
Pi_Abs	0.058	
ABS/RC	4.752	
TRo/RC	2.090	
ETo/RC	0.546	
DIo/RC	2.662	
FLASH-Wavelength [nm]	620.00	
FLASH-Percent [%]	30.00	
FLASH-Intensity [uE]	-NAN	
SUPER-Wavelength [nm]	620.00	
SUPER-Percent [%]	50.00	
SUPER-Intensity [uE]	-NAN	
ACTINIC-Wavelength [nm]	620.00	
ACTINIC-Percent [%]	10.00	
ACTINIC-Intensity [uE]	100.00	
description		
