FluorPen ASCII Export File
-----------------------------------
File Name: Untitled - 1
-----------------------------------

index	1	
time	13:59:20  18.12.2023	
id	OJIP	
11	325	
21	27114	
31	27244	
41	27439	
51	27634	
61	27861	
71	27959	
81	28219	
91	28284	
101	28512	
111	28642	
121	28837	
131	28967	
141	29162	
151	29389	
161	29519	
171	29715	
181	29877	
191	29975	
201	30137	
211	30300	
221	30462	
231	30657	
241	30755	
251	30885	
261	31015	
271	31145	
281	31275	
291	31405	
301	31503	
311	31633	
321	31730	
331	31828	
341	31958	
351	31990	
361	32120	
371	32218	
381	32250	
391	32413	
401	32445	
411	32511	
421	32641	
431	32706	
441	32738	
451	32803	
461	32836	
471	32966	
481	32998	
491	33063	
501	33161	
511	33258	
521	33161	
531	33291	
541	33323	
551	33356	
561	33421	
571	33486	
581	33486	
591	33453	
601	33583	
611	33551	
1021	34494	
1121	34559	
1221	34494	
1321	34559	
1421	34591	
1521	34624	
1621	34624	
1721	34591	
1821	34559	
1921	34526	
2021	34559	
2121	34461	
2221	34559	
2321	34559	
2421	34526	
2521	34429	
2621	34429	
2721	34526	
2821	34494	
2921	34494	
3021	34429	
3121	34429	
3221	34461	
3321	34429	
3421	34396	
3521	34396	
3621	34429	
3721	34429	
3821	34364	
3921	34396	
4021	34396	
4121	34429	
4221	34429	
4321	34396	
4421	34331	
4521	34364	
4621	34364	
4721	34396	
4821	34364	
4921	34364	
5021	34299	
5121	34299	
5221	34266	
5321	34331	
5421	34331	
5521	34396	
5621	34234	
5721	34234	
5821	34299	
5921	34331	
6021	34299	
6121	34299	
6221	34299	
6321	34234	
6421	34299	
6521	34266	
6621	34266	
6721	34299	
6821	34331	
6921	34266	
7021	34299	
7121	34234	
7221	34299	
7321	34331	
7421	34201	
7521	34299	
7621	34331	
7721	34266	
7821	34266	
7921	34266	
8021	34234	
8121	34234	
8221	34266	
8321	34234	
8421	34201	
8521	34299	
8621	34266	
8721	34266	
8821	34234	
8921	34201	
9021	34234	
9121	34266	
9221	34201	
9321	34266	
9421	34266	
9521	34201	
9621	34201	
9721	34234	
9821	34201	
9921	34266	
10021	34201	
10121	34234	
10221	34266	
10321	34201	
10421	34201	
10521	34234	
10621	34201	
10721	34201	
10821	34234	
10921	34169	
11021	34169	
11121	34201	
11221	34136	
11321	34201	
11421	34169	
11521	34136	
11621	34136	
11721	34136	
11821	34136	
11921	34136	
12021	34104	
12121	34201	
12221	34071	
12321	34169	
12421	34136	
12521	34201	
12621	34136	
12721	34104	
12821	34104	
12921	34169	
13021	34136	
13121	34104	
13221	34136	
13321	34104	
13421	34104	
13521	34104	
13621	34071	
13721	34071	
13821	34104	
13921	34039	
15321	34039	
16321	34039	
17321	33973	
18321	33973	
19321	33908	
20321	33941	
21321	33941	
22321	33843	
23321	33843	
24321	33811	
25321	33778	
26321	33713	
27321	33746	
28321	33713	
29321	33778	
30321	33778	
31321	33681	
32321	33616	
33321	33583	
34321	33648	
35321	33681	
36321	33648	
37321	33648	
38321	33583	
39321	33648	
40321	33616	
41321	33583	
42321	33583	
43321	33583	
44321	33518	
45321	33551	
46321	33551	
47321	33551	
48321	33551	
49321	33583	
50321	33518	
51321	33486	
52321	33453	
53321	33453	
54321	33486	
55321	33421	
56321	33453	
57321	33453	
58321	33518	
59321	33486	
60321	33356	
61321	33421	
62321	33453	
63321	33421	
64321	33421	
65321	33453	
66321	33421	
67321	33421	
68321	33421	
69321	33421	
70321	33388	
71321	33356	
72321	33421	
73321	33388	
74321	33388	
75321	33388	
76321	33421	
77321	33453	
78321	33453	
79321	33453	
80321	33388	
81321	33421	
82321	33388	
83321	33453	
84321	33453	
85321	33323	
86321	33453	
87321	33421	
88321	33421	
89321	33356	
90321	33388	
101621	33518	
111621	33583	
121621	33681	
131621	33811	
141621	33941	
151621	34104	
161621	34169	
171621	34266	
181621	34396	
191621	34364	
201621	34396	
211621	34429	
221621	34461	
231621	34526	
241621	34494	
251621	34461	
261621	34396	
271621	34494	
281621	34396	
291621	34526	
301621	34429	
311621	34429	
321621	34396	
331621	34299	
341621	34299	
351621	34364	
361621	34234	
371621	34169	
381621	34266	
391621	34201	
401621	34104	
411621	34136	
421621	34071	
431621	34071	
441621	34071	
451621	34071	
461621	34006	
471621	34071	
481621	34006	
491621	33876	
501621	33941	
511621	33941	
521621	33876	
531621	33941	
541621	33908	
551621	33908	
561621	33908	
571621	33908	
581621	33941	
591621	33908	
601621	33941	
611621	33908	
621621	33843	
631621	33941	
641621	33941	
651621	33941	
661621	33941	
671621	33876	
681621	33811	
691621	33811	
701621	33876	
711621	33876	
721621	33876	
731621	33843	
741621	33941	
751621	33843	
761621	33843	
771621	33876	
781621	33876	
791621	33908	
801621	33843	
811621	33876	
821621	33876	
831621	33876	
841621	33876	
851621	33941	
861621	33876	
871621	33908	
881621	33843	
891621	33941	
901621	33908	
911621	33876	
921621	33908	
931621	33908	
941621	33908	
951621	33908	
961621	33876	
971621	33908	
981621	33908	
991621	33908	
1001621	33908	
1011621	33941	
1021621	33908	
1031621	33876	
1041621	33908	
1051621	33941	
1061621	33941	
1071621	33941	
1081621	33908	
1091621	33843	
1101621	33941	
1111621	33941	
1121621	33941	
1131621	33908	
1141621	33843	
1151621	33908	
1161621	33941	
1171621	33941	
1181621	33876	
1191621	33973	
1201621	33876	
1211621	33876	
1221621	33908	
1231621	33908	
1241621	33811	
1251621	33908	
1261621	33876	
1271621	33973	
1281621	33908	
1291621	34006	
1301621	33876	
1311621	33876	
1321621	33843	
1331621	33908	
1341621	33876	
1351621	33876	
1361621	33908	
1371621	33843	
1381621	33908	
1391621	33908	
1401621	33908	
1411621	33876	
1421621	33843	
1431621	33908	
1441621	33876	
1451621	33941	
1461621	33876	
1471621	33908	
1481621	33876	
1491621	33908	
1501621	33908	
1511621	33908	
1521621	33941	
1531621	33843	
1541621	33843	
1551621	33908	
1561621	33908	
1571621	33941	
1581621	33876	
1591621	33908	
1601621	33843	
1611621	33876	
1621621	33908	
1631621	33876	
1641621	33876	
1651621	33843	
1661621	33843	
1671621	33876	
1681621	33843	
1691621	33876	
1701621	33876	
1711621	33876	
1721621	33843	
1731621	33876	
1741621	33876	
1751621	33908	
1761621	33876	
1771621	33811	
1781621	33843	
1791621	33778	
1801621	33843	
1811621	33811	
1821621	33908	
1831621	33843	
1841621	33843	
1851621	33811	
1861621	33843	
1871621	33843	
1881621	33843	
1891621	33778	
1901621	33811	
1911621	33811	
1921621	33843	
1931621	33843	
1941621	33876	
1951621	33811	
1961621	33876	
1971621	33778	
1981621	33843	
1991621	33843	
2001621	33811	
Bckg	325	
Fo	27114	
Fj	34234	
Fi	33453	
Fm	34201	
Fv	7087	
Vj	1.005	
Vi	0.894	
Fm/Fo	1.261	
Fv/Fo	0.261	
Fv/Fm	0.207	
Mo	2.294	
Area	7777851	
Fix Area	33721300	
HACH Area	6608383	
Sm	1097.481	
Ss	0.438	
N	2505.710	
Phi_Po	0.207	
Psi_o	-0.005	
Phi_Eo	-0.001	
Phi_Do	0.793	
Phi_Pav	981.845	
Pi_Abs	-0.000	
ABS/RC	11.018	
TRo/RC	2.283	
ETo/RC	-0.011	
DIo/RC	8.735	
FLASH-Wavelength [nm]	620.00	
FLASH-Percent [%]	30.00	
FLASH-Intensity [uE]	-NAN	
SUPER-Wavelength [nm]	620.00	
SUPER-Percent [%]	50.00	
SUPER-Intensity [uE]	-NAN	
ACTINIC-Wavelength [nm]	620.00	
ACTINIC-Percent [%]	10.00	
ACTINIC-Intensity [uE]	100.00	
description		
