FluorPen ASCII Export File
-----------------------------------
File Name: Untitled - 1
-----------------------------------

index	1	
time	13:39:41  18.12.2023	
id	OJIP	
11	325	
21	43109	
31	43532	
41	43694	
51	44019	
61	44214	
71	44475	
81	44735	
91	45060	
101	45287	
111	45612	
121	45840	
131	46133	
141	46393	
151	46620	
161	46880	
171	47205	
181	47401	
191	47693	
201	47856	
211	48181	
221	48408	
231	48603	
241	48831	
251	49124	
261	49384	
271	49546	
281	49741	
291	49936	
301	50131	
311	50294	
321	50554	
331	50717	
341	50879	
351	51107	
361	51269	
371	51399	
381	51529	
391	51692	
401	51822	
411	51952	
421	52082	
431	52212	
441	52440	
451	52505	
461	52602	
471	52732	
481	52895	
491	53025	
501	53057	
511	53188	
521	53318	
531	53383	
541	53448	
551	53610	
561	53675	
571	53708	
581	53838	
591	53903	
601	54000	
611	54163	
1021	56309	
1121	56471	
1221	56569	
1321	56569	
1421	56666	
1521	56699	
1621	56731	
1721	56666	
1821	56764	
1921	56764	
2021	56796	
2121	56764	
2221	56796	
2321	56764	
2421	56731	
2521	56796	
2621	56796	
2721	56796	
2821	56634	
2921	56699	
3021	56666	
3121	56634	
3221	56666	
3321	56699	
3421	56764	
3521	56666	
3621	56601	
3721	56731	
3821	56634	
3921	56634	
4021	56601	
4121	56601	
4221	56634	
4321	56569	
4421	56666	
4521	56666	
4621	56601	
4721	56699	
4821	56569	
4921	56569	
5021	56634	
5121	56634	
5221	56601	
5321	56601	
5421	56634	
5521	56634	
5621	56601	
5721	56634	
5821	56666	
5921	56666	
6021	56699	
6121	56699	
6221	56666	
6321	56666	
6421	56731	
6521	56601	
6621	56601	
6721	56666	
6821	56666	
6921	56601	
7021	56634	
7121	56699	
7221	56699	
7321	56666	
7421	56666	
7521	56699	
7621	56699	
7721	56764	
7821	56666	
7921	56731	
8021	56666	
8121	56764	
8221	56764	
8321	56699	
8421	56666	
8521	56764	
8621	56699	
8721	56666	
8821	56796	
8921	56731	
9021	56699	
9121	56731	
9221	56699	
9321	56764	
9421	56699	
9521	56666	
9621	56699	
9721	56666	
9821	56764	
9921	56731	
10021	56731	
10121	56699	
10221	56666	
10321	56731	
10421	56634	
10521	56764	
10621	56699	
10721	56764	
10821	56634	
10921	56699	
11021	56666	
11121	56666	
11221	56731	
11321	56601	
11421	56731	
11521	56666	
11621	56731	
11721	56699	
11821	56699	
11921	56634	
12021	56666	
12121	56666	
12221	56666	
12321	56634	
12421	56699	
12521	56634	
12621	56666	
12721	56634	
12821	56569	
12921	56601	
13021	56634	
13121	56666	
13221	56666	
13321	56634	
13421	56666	
13521	56699	
13621	56601	
13721	56666	
13821	56634	
13921	56601	
15321	56601	
16321	56666	
17321	56601	
18321	56536	
19321	56471	
20321	56471	
21321	56439	
22321	56406	
23321	56439	
24321	56341	
25321	56374	
26321	56341	
27321	56276	
28321	56309	
29321	56309	
30321	56341	
31321	56211	
32321	56244	
33321	56179	
34321	56113	
35321	56179	
36321	56113	
37321	56113	
38321	56179	
39321	56081	
40321	56113	
41321	56016	
42321	56113	
43321	56081	
44321	56016	
45321	56016	
46321	56113	
47321	56016	
48321	56048	
49321	56016	
50321	55983	
51321	55951	
52321	55983	
53321	55983	
54321	55951	
55321	55886	
56321	55983	
57321	55951	
58321	55951	
59321	56016	
60321	55983	
61321	55983	
62321	55951	
63321	55983	
64321	55951	
65321	55951	
66321	55918	
67321	56016	
68321	56016	
69321	55983	
70321	56048	
71321	56113	
72321	56016	
73321	56113	
74321	56146	
75321	56146	
76321	56179	
77321	56244	
78321	56211	
79321	56309	
80321	56341	
81321	56341	
82321	56374	
83321	56374	
84321	56439	
85321	56471	
86321	56471	
87321	56601	
88321	56699	
89321	56666	
90321	56764	
101621	57284	
111621	57837	
121621	58357	
131621	58714	
141621	59007	
151621	59235	
161621	59365	
171621	59462	
181621	59495	
191621	59462	
201621	59495	
211621	59430	
221621	59462	
231621	59430	
241621	59397	
251621	59267	
261621	59235	
271621	59170	
281621	59137	
291621	59072	
301621	59007	
311621	58909	
321621	58909	
331621	58779	
341621	58812	
351621	58649	
361621	58682	
371621	58552	
381621	58519	
391621	58487	
401621	58454	
411621	58454	
421621	58389	
431621	58487	
441621	58357	
451621	58389	
461621	58422	
471621	58454	
481621	58389	
491621	58324	
501621	58357	
511621	58357	
521621	58259	
531621	58292	
541621	58389	
551621	58324	
561621	58324	
571621	58324	
581621	58324	
591621	58292	
601621	58259	
611621	58292	
621621	58357	
631621	58292	
641621	58357	
651621	58357	
661621	58292	
671621	58422	
681621	58324	
691621	58357	
701621	58324	
711621	58357	
721621	58357	
731621	58422	
741621	58292	
751621	58487	
761621	58422	
771621	58357	
781621	58389	
791621	58454	
801621	58487	
811621	58422	
821621	58454	
831621	58422	
841621	58389	
851621	58454	
861621	58422	
871621	58422	
881621	58487	
891621	58454	
901621	58519	
911621	58519	
921621	58487	
931621	58422	
941621	58487	
951621	58454	
961621	58519	
971621	58552	
981621	58519	
991621	58454	
1001621	58552	
1011621	58519	
1021621	58519	
1031621	58487	
1041621	58454	
1051621	58519	
1061621	58487	
1071621	58454	
1081621	58454	
1091621	58422	
1101621	58487	
1111621	58389	
1121621	58422	
1131621	58519	
1141621	58584	
1151621	58487	
1161621	58519	
1171621	58487	
1181621	58454	
1191621	58519	
1201621	58487	
1211621	58487	
1221621	58422	
1231621	58454	
1241621	58519	
1251621	58454	
1261621	58422	
1271621	58454	
1281621	58584	
1291621	58454	
1301621	58487	
1311621	58389	
1321621	58487	
1331621	58454	
1341621	58389	
1351621	58454	
1361621	58454	
1371621	58454	
1381621	58487	
1391621	58422	
1401621	58422	
1411621	58357	
1421621	58454	
1431621	58487	
1441621	58454	
1451621	58519	
1461621	58454	
1471621	58519	
1481621	58454	
1491621	58422	
1501621	58454	
1511621	58487	
1521621	58454	
1531621	58454	
1541621	58454	
1551621	58519	
1561621	58422	
1571621	58454	
1581621	58454	
1591621	58454	
1601621	58454	
1611621	58487	
1621621	58454	
1631621	58389	
1641621	58454	
1651621	58454	
1661621	58519	
1671621	58454	
1681621	58422	
1691621	58389	
1701621	58519	
1711621	58454	
1721621	58487	
1731621	58487	
1741621	58422	
1751621	58389	
1761621	58389	
1771621	58389	
1781621	58487	
1791621	58389	
1801621	58454	
1811621	58487	
1821621	58487	
1831621	58454	
1841621	58454	
1851621	58454	
1861621	58389	
1871621	58422	
1881621	58454	
