FluorPen ASCII Export File
-----------------------------------
File Name: Untitled - 1
-----------------------------------

index	1	
time	13:46:14  18.12.2023	
id	OJIP	
11	325	
21	27991	
31	28284	
41	28447	
51	28609	
61	28772	
71	28934	
81	29194	
91	29324	
101	29552	
111	29812	
121	29975	
131	30105	
141	30332	
151	30495	
161	30625	
171	30852	
181	31015	
191	31210	
201	31405	
211	31503	
221	31730	
231	31828	
241	32023	
251	32218	
261	32283	
271	32543	
281	32641	
291	32738	
301	32966	
311	33096	
321	33258	
331	33258	
341	33453	
351	33551	
361	33681	
371	33778	
381	33908	
391	33941	
401	34136	
411	34169	
421	34331	
431	34364	
441	34461	
451	34559	
461	34624	
471	34656	
481	34819	
491	34851	
501	34916	
511	34981	
521	35111	
531	35111	
541	35241	
551	35306	
561	35306	
571	35339	
581	35436	
591	35469	
601	35534	
611	35599	
1021	36997	
1121	37062	
1221	37160	
1321	37192	
1421	37225	
1521	37257	
1621	37225	
1721	37322	
1821	37322	
1921	37290	
2021	37322	
2121	37290	
2221	37257	
2321	37290	
2421	37322	
2521	37225	
2621	37225	
2721	37192	
2821	37160	
2921	37225	
3021	37192	
3121	37225	
3221	37127	
3321	37192	
3421	37192	
3521	37160	
3621	37160	
3721	37127	
3821	37127	
3921	37160	
4021	37160	
4121	37062	
4221	37127	
4321	37160	
4421	37095	
4521	37062	
4621	37160	
4721	37095	
4821	37127	
4921	37127	
5021	37095	
5121	37160	
5221	37062	
5321	37095	
5421	37095	
5521	37030	
5621	37127	
5721	37062	
5821	37095	
5921	37127	
6021	37095	
6121	37192	
6221	37062	
6321	37062	
6421	37062	
6521	37095	
6621	37127	
6721	37127	
6821	37095	
6921	37095	
7021	37095	
7121	37127	
7221	37127	
7321	37095	
7421	37095	
7521	37095	
7621	37160	
7721	37062	
7821	37062	
7921	37062	
8021	37127	
8121	37127	
8221	37095	
8321	37127	
8421	37127	
8521	37062	
8621	37095	
8721	37095	
8821	37062	
8921	37127	
9021	37095	
9121	37062	
9221	37095	
9321	37095	
9421	37095	
9521	37095	
9621	37127	
9721	37062	
9821	37030	
9921	37030	
10021	37095	
10121	37127	
10221	37030	
10321	37095	
10421	37062	
10521	37062	
10621	37062	
10721	36997	
10821	37160	
10921	37062	
11021	37062	
11121	37030	
11221	37062	
11321	36997	
11421	37062	
11521	37030	
11621	36965	
11721	37030	
11821	36997	
11921	37062	
12021	37062	
12121	37095	
12221	37030	
12321	36965	
12421	37030	
12521	37030	
12621	37030	
12721	37062	
12821	37030	
12921	37030	
13021	36997	
13121	36932	
13221	36965	
13321	36965	
13421	36965	
13521	36997	
13621	36965	
13721	36932	
13821	36932	
13921	36965	
15321	36932	
16321	36899	
17321	36867	
18321	36867	
19321	36867	
20321	36834	
21321	36737	
22321	36867	
23321	36769	
24321	36737	
25321	36704	
26321	36737	
27321	36639	
28321	36672	
29321	36607	
30321	36607	
31321	36672	
32321	36639	
33321	36574	
34321	36542	
35321	36509	
36321	36542	
37321	36607	
38321	36607	
39321	36542	
40321	36509	
41321	36509	
42321	36444	
43321	36444	
44321	36444	
45321	36477	
46321	36444	
47321	36412	
48321	36444	
49321	36379	
50321	36444	
51321	36412	
52321	36444	
53321	36412	
54321	36412	
55321	36379	
56321	36347	
57321	36477	
58321	36412	
59321	36412	
60321	36314	
61321	36347	
62321	36412	
63321	36379	
64321	36379	
65321	36379	
66321	36412	
67321	36412	
68321	36477	
69321	36412	
70321	36444	
71321	36477	
72321	36412	
73321	36412	
74321	36412	
75321	36477	
76321	36477	
77321	36477	
78321	36607	
79321	36542	
80321	36542	
81321	36607	
82321	36607	
83321	36607	
84321	36607	
85321	36704	
86321	36704	
87321	36737	
88321	36737	
89321	36802	
90321	36802	
101621	37062	
111621	37452	
121621	37680	
131621	37907	
141621	37940	
151621	38102	
161621	38167	
171621	38200	
181621	38232	
191621	38330	
201621	38232	
211621	38200	
221621	38200	
231621	38200	
241621	38135	
251621	38102	
261621	38070	
271621	38070	
281621	38037	
291621	38070	
301621	38005	
311621	37907	
321621	37875	
331621	37842	
341621	37842	
351621	37745	
361621	37745	
371621	37745	
381621	37745	
391621	37712	
401621	37680	
411621	37615	
421621	37680	
431621	37582	
441621	37680	
451621	37615	
461621	37615	
471621	37615	
481621	37647	
491621	37582	
501621	37550	
511621	37647	
521621	37550	
531621	37582	
541621	37647	
551621	37647	
561621	37550	
571621	37647	
581621	37582	
591621	37582	
601621	37517	
611621	37582	
621621	37550	
631621	37582	
641621	37582	
651621	37582	
661621	37550	
671621	37615	
681621	37615	
691621	37647	
701621	37680	
711621	37615	
721621	37680	
731621	37647	
741621	37745	
751621	37647	
761621	37745	
771621	37680	
781621	37712	
791621	37712	
801621	37680	
811621	37745	
821621	37712	
831621	37745	
841621	37712	
851621	37712	
861621	37745	
871621	37712	
881621	37777	
891621	37615	
901621	37680	
911621	37712	
921621	37712	
931621	37712	
941621	37777	
951621	37745	
961621	37712	
971621	37712	
981621	37745	
991621	37810	
1001621	37777	
1011621	37745	
1021621	37745	
1031621	37777	
1041621	37745	
1051621	37712	
1061621	37745	
1071621	37777	
1081621	37745	
1091621	37712	
1101621	37745	
1111621	37712	
1121621	37745	
1131621	37712	
1141621	37777	
1151621	37712	
1161621	37777	
1171621	37777	
1181621	37680	
1191621	37777	
1201621	37777	
1211621	37745	
1221621	37777	
1231621	37745	
1241621	37712	
1251621	37745	
1261621	37842	
1271621	37810	
1281621	37777	
1291621	37647	
1301621	37745	
1311621	37745	
1321621	37777	
1331621	37777	
1341621	37810	
1351621	37712	
1361621	37777	
1371621	37745	
1381621	37712	
1391621	37680	
1401621	37680	
1411621	37777	
1421621	37777	
1431621	37842	
1441621	37777	
1451621	37745	
1461621	37745	
1471621	37745	
1481621	37777	
1491621	37745	
1501621	37712	
1511621	37712	
1521621	37712	
1531621	37712	
1541621	37680	
1551621	37680	
1561621	37810	
1571621	37712	
1581621	37745	
1591621	37712	
1601621	37745	
1611621	37712	
1621621	37745	
1631621	37777	
1641621	37810	
1651621	37745	
1661621	37647	
1671621	37745	
1681621	37745	
1691621	37745	
1701621	37712	
1711621	37745	
1721621	37777	
1731621	37810	
1741621	37680	
1751621	37745	
1761621	37712	
1771621	37680	
1781621	37777	
1791621	37777	
1801621	37712	
1811621	37745	
1821621	37745	
1831621	37777	
1841621	37777	
1851621	37712	
1861621	37810	
1871621	37680	
1881621	37777	
1891621	37712	
1901621	37745	
1911621	37712	
1921621	37810	
1931621	37712	
1941621	37712	
1951621	37745	
1961621	37777	
1971621	37712	
1981621	37712	
1991621	37777	
2001621	37680	
Bckg	325	
Fo	28122	
Fj	36997	
Fi	36282	
Fm	38005	
Fv	9883	
Vj	0.898	
Vi	0.826	
Fm/Fo	1.351	
Fv/Fo	0.351	
Fv/Fm	0.260	
Mo	1.829	
Area	7074235	
Fix Area	37381356	
HACH Area	9260481	
Sm	715.798	
Ss	0.491	
