FluorPen ASCII Export File
-----------------------------------
File Name: Untitled - 1
-----------------------------------

index	1	
time	13:24:25  18.12.2023	
id	OJIP	
11	325	
21	34396	
31	34786	
41	34949	
51	35274	
61	35534	
71	35794	
81	36087	
91	36347	
101	36639	
111	36932	
121	37257	
131	37517	
141	37810	
151	38037	
161	38428	
171	38655	
181	38948	
191	39208	
201	39598	
211	39825	
221	40086	
231	40346	
241	40606	
251	40866	
261	41028	
271	41321	
281	41516	
291	41809	
301	41971	
311	42264	
321	42459	
331	42686	
341	42816	
351	42947	
361	43207	
371	43402	
381	43532	
391	43662	
401	43857	
411	44019	
421	44214	
431	44377	
441	44475	
451	44540	
461	44670	
471	44800	
481	44995	
491	45092	
501	45190	
511	45287	
521	45352	
531	45482	
541	45580	
551	45677	
561	45808	
571	45873	
581	45938	
591	46003	
601	46068	
611	46198	
1021	48213	
1121	48376	
1221	48408	
1321	48571	
1421	48636	
1521	48571	
1621	48668	
1721	48603	
1821	48636	
1921	48668	
2021	48636	
2121	48571	
2221	48603	
2321	48571	
2421	48538	
2521	48603	
2621	48538	
2721	48571	
2821	48571	
2921	48538	
3021	48571	
3121	48441	
3221	48473	
3321	48473	
3421	48506	
3521	48408	
3621	48473	
3721	48441	
3821	48408	
3921	48376	
4021	48376	
4121	48408	
4221	48408	
4321	48473	
4421	48473	
4521	48441	
4621	48473	
4721	48506	
4821	48473	
4921	48408	
5021	48441	
5121	48538	
5221	48473	
5321	48441	
5421	48538	
5521	48473	
5621	48441	
5721	48571	
5821	48506	
5921	48571	
6021	48506	
6121	48506	
6221	48538	
6321	48538	
6421	48571	
6521	48571	
6621	48538	
6721	48603	
6821	48571	
6921	48571	
7021	48538	
7121	48603	
7221	48668	
7321	48603	
7421	48701	
7521	48668	
7621	48701	
7721	48668	
7821	48668	
7921	48668	
8021	48733	
8121	48701	
8221	48701	
8321	48668	
8421	48766	
8521	48733	
8621	48733	
8721	48701	
8821	48733	
8921	48766	
9021	48733	
9121	48701	
9221	48733	
9321	48766	
9421	48799	
9521	48766	
9621	48733	
9721	48733	
9821	48799	
9921	48766	
10021	48864	
10121	48701	
10221	48766	
10321	48766	
10421	48831	
10521	48799	
10621	48766	
10721	48733	
10821	48799	
10921	48733	
11021	48799	
11121	48799	
11221	48864	
11321	48864	
11421	48799	
11521	48831	
11621	48831	
11721	48701	
11821	48831	
11921	48864	
12021	48831	
12121	48733	
12221	48831	
12321	48799	
12421	48733	
12521	48831	
12621	48733	
12721	48733	
12821	48799	
12921	48896	
13021	48864	
13121	48733	
13221	48864	
13321	48799	
13421	48799	
13521	48896	
13621	48799	
13721	48799	
13821	48864	
13921	48799	
15321	48766	
16321	48864	
17321	48799	
18321	48929	
19321	48896	
20321	48864	
21321	48896	
22321	48864	
23321	48961	
24321	48896	
25321	48896	
26321	48961	
27321	48864	
28321	49026	
29321	48929	
30321	48961	
31321	48864	
32321	48961	
33321	48896	
34321	48864	
35321	48929	
36321	48994	
37321	48929	
38321	48994	
39321	48896	
40321	48961	
41321	48929	
42321	48929	
43321	48929	
44321	48929	
45321	48961	
46321	48994	
47321	48961	
48321	48994	
49321	48929	
50321	48961	
51321	48961	
52321	48961	
53321	49026	
54321	48994	
55321	49091	
56321	49026	
57321	49091	
58321	49059	
59321	49059	
60321	49156	
61321	49091	
62321	49091	
63321	49189	
64321	49156	
65321	49156	
66321	49189	
67321	49189	
68321	49286	
69321	49286	
70321	49319	
71321	49351	
72321	49286	
73321	49416	
74321	49416	
75321	49546	
76321	49514	
77321	49514	
78321	49546	
79321	49579	
80321	49676	
81321	49741	
82321	49806	
83321	49774	
84321	49871	
85321	49936	
86321	50001	
87321	50099	
88321	50066	
89321	50131	
90321	50229	
101621	50944	
111621	51562	
121621	52017	
131621	52440	
