511,20.9229,19.9038,19.9306,19.7131,18.2144,16.9729,16.5049,15.7389,15.8748,16.2186,17.0853,17.0226,16.3436,15.4348,14.9247,15.0246,14.0975,12.8062,11.5177,12.0092,11.992,12.6791,11.9353,10.8254,10.6512,10.9265,11.4927,13.0726,19.4292,89.2631,322.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511.5,20.9906,19.6438,19.8436,19.6282,18.2021,16.9771,17.0281,15.723,15.8653,16.0801,17.0696,16.9193,16.3889,15.4077,15.0102,14.8341,14.1834,12.9137,11.622,12.1334,12.1029,12.6564,12.1299,10.7343,10.537,11.0355,11.2879,12.8006,17.8275,76.6128,296.876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,20.8227,19.7721,19.7591,19.5178,18.2861,16.9346,17.108,15.8552,15.7928,15.9016,17.0126,16.9474,16.3316,15.3446,15.0533,14.8348,14.3169,12.9123,11.5498,12.1523,12.2143,12.8222,12.127,10.6874,10.3978,11.1264,11.0918,12.595,16.7451,64.7017,268.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512.5,20.9232,20.1913,19.968,19.4955,18.2438,16.7836,16.8739,16.0595,15.8434,15.8573,16.9614,16.8488,16.4485,15.442,15.2708,14.8233,14.3175,12.9427,11.5838,12.1836,12.1986,12.8753,12.181,10.6981,10.2633,11.1233,10.9854,12.3646,15.9386,54.9293,241.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,20.8984,20.421,19.8744,19.5302,18.3028,16.8361,16.368,16.1144,15.6866,16.089,16.7954,16.6574,16.4664,15.401,15.2623,14.8722,14.2209,12.9474,11.7172,12.1393,12.1814,13.0735,12.1466,10.7975,10.1362,11.0433,10.9791,12.1413,15.2989,47.0185,215.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513.5,21.1909,20.3909,19.9363,19.3735,18.3,16.7062,16.1243,15.9563,15.589,16.2719,16.8957,16.6186,16.4811,15.3158,15.2716,14.8705,13.9951,13.0258,11.7669,12.1106,12.2941,13.1003,11.9945,10.8294,10.0249,10.9604,10.9642,11.886,14.4273,40.4301,191.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,21.3333,20.2798,20.0579,19.3194,18.2836,16.7887,16.0599,15.6382,15.5672,16.4592,16.7641,16.7074,16.4397,15.4286,15.1703,15.0412,13.8686,13.0219,11.8095,12.0897,12.4493,13.1611,12.0092,10.8428,9.90708,10.8657,10.9894,11.7039,13.882,34.737,171.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514.5,21.2686,20.2379,20.0713,19.203,17.9856,16.6312,16.0993,15.6072,15.5125,16.6313,16.7335,16.9424,16.2798,15.4458,15.0106,15.2046,13.8474,12.9587,11.8596,11.9994,12.5485,13.1831,11.9509,10.8835,9.84854,10.7994,11.0463,11.514,13.3592,29.8571,151.477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,21.3291,20.3354,20.0648,19.2591,17.9493,16.6544,16.1726,15.7729,15.7199,16.6517,16.7907,16.9252,16.0449,15.5214,14.9787,15.3622,13.9857,12.8247,11.8502,12.0488,12.3667,13.1284,11.9058,10.7961,9.80868,10.8023,11.1096,11.4316,13.155,25.6703,132.5,417.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515.5,21.162,20.1924,19.9865,19.2048,17.7356,16.7595,16.0709,15.774,15.6858,16.7698,16.8838,16.8581,16.0118,15.3832,15.0813,15.3787,14.2391,12.775,11.9888,11.9374,12.4344,13.1314,11.8928,10.811,9.90108,10.6913,11.0453,11.2756,12.956,22.5645,115.162,384.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,21.199,19.9904,19.8715,18.9132,17.582,16.8098,15.9933,15.7995,15.7055,16.747,17.0533,16.9209,15.9914,15.2684,15.1836,15.3989,14.4228,12.6982,11.935,12.0247,12.4364,13.1012,11.9004,10.7648,9.93298,10.6293,11.0602,11.1155,12.7889,20.0595,98.6026,356.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516.5,21.0692,19.9773,19.751,18.8954,17.7491,16.9026,15.8915,15.73,15.7522,16.9037,16.872,16.907,15.9702,15.3154,15.1098,15.3249,14.4652,12.684,11.8646,11.958,12.6076,13.0269,11.9163,10.7061,9.94442,10.5117,11.0268,10.9749,12.5827,18.1066,84.8411,326.662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,20.979,19.8129,19.6365,18.8115,17.6257,16.6611,15.7359,15.6498,15.5996,16.8779,16.8769,16.9231,15.8748,15.3267,15.231,15.2542,14.5145,12.799,11.7353,11.9143,12.5578,13.0493,11.9479,10.6907,9.82918,10.3685,10.9694,10.8277,12.3236,16.7099,71.679,294.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517.5,20.7801,19.7793,19.5199,18.8854,17.5218,16.567,15.6697,15.5098,15.7245,16.846,16.9214,16.9814,15.8262,15.2977,15.3213,15.1458,14.352,12.8063,11.6252,11.9139,12.5076,13.1508,11.8759,10.6465,9.81242,10.194,10.8382,10.7659,12.0243,15.6698,60.8532,265.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,20.6008,19.4276,19.45,18.7116,17.4616,16.3714,15.6218,15.5247,15.675,16.7733,16.7449,16.8405,15.7525,15.1595,15.2712,14.8349,14.2094,12.7655,11.5696,11.8607,12.4801,13.157,11.7978,10.8074,9.80878,9.94285,10.7615,10.4846,11.8504,14.6994,51.9565,235.743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518.5,20.2519,19.0458,19.392,18.3707,17.4243,16.1309,15.4579,15.5622,15.6193,16.7314,16.826,16.7579,15.733,15.1946,15.332,14.6488,14.1389,12.7339,11.4805,11.7665,12.4968,13.1813,11.8845,10.8846,9.83305,9.72661,10.7466,10.3068,11.6185,14.102,44.4138,208.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,20.0984,18.9219,19.401,18.2435,17.3326,15.9451,15.4144,15.5419,15.5093,16.6188,16.7196,16.6664,15.5452,15.1665,15.3266,14.5952,14.1424,12.5757,11.3043,11.7147,12.4793,13.078,12.0105,10.9866,9.84403,9.55766,10.7118,10.3679,11.4719,13.6826,38.4767,182.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519.5,20.0744,18.9032,19.3324,18.0721,17.285,15.7163,15.3224,15.5902,15.4194,16.5961,16.7538,16.4848,15.4432,15.0949,15.2544,14.6157,14.0417,12.4852,11.14,11.5089,12.4385,13.0023,11.8638,10.9972,9.89523,9.44216,10.6488,10.4482,11.1966,13.3323,32.5698,161.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,20.0012,18.9824,19.1872,18.1551,17.1714,15.792,15.2724,15.593,15.3948,16.4284,16.6741,16.3059,15.3395,15.0665,15.2106,14.693,13.8819,12.5484,11.1438,11.4112,12.351,12.9858,11.8624,10.9405,9.85285,9.33751,10.5801,10.5247,10.8547,13.0506,28.1085,140.614,429.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520.5,19.7121,19.0314,18.9314,18.0764,16.7693,15.7626,14.9883,15.4513,15.4485,16.2262,16.5449,16.1665,15.3202,15.0493,15.0121,14.688,13.6383,12.5678,11.205,11.4421,12.3232,12.953,11.7004,10.8893,9.86058,9.23761,10.3656,10.4149,10.6168,12.6255,24.3359,121.928,396.711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,19.5812,18.9631,18.7684,17.954,16.6255,15.8058,14.9873,15.2895,15.4346,16.1695,16.4624,16.048,15.2829,15.0148,15.0016,14.7398,13.5099,12.519,11.2843,11.5647,12.391,12.9804,11.8014,10.8068,9.84906,9.20969,10.1841,10.3794,10.4966,12.3977,21.6245,105.7,363.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521.5,19.4018,19.0579,18.4891,17.859,16.331,15.7869,14.7547,15.0439,15.2417,16.1656,16.2939,15.8751,15.2435,14.9669,14.847,14.5277,13.3926,12.5888,11.2864,11.446,12.3126,12.9619,11.6669,10.6909,9.78077,9.21187,9.99804,10.2952,10.3659,12.0842,19.2448,91.0185,329.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,19.5374,18.8403,18.2239,17.6836,16.4494,15.7218,14.74,14.8559,15,16.0276,16.1216,15.8166,15.1114,14.7897,14.7561,14.4505,13.3919,12.4534,11.2755,11.5018,12.3625,12.986,11.7704,10.6138,9.63999,9.13494,9.77508,10.3036,10.3166,11.8671,17.3161,78.1396,295.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522.5,19.4781,18.6297,18.1081,17.4228,16.5498,15.6678,14.6057,14.7594,14.9591,15.8685,16.0206,15.6787,15.1429,14.6718,14.5695,14.2412,13.3043,12.3335,11.3284,11.3714,12.3627,12.9703,11.7837,10.5006,9.50643,9.07322,9.59239,10.16,10.1463,11.6196,15.9481,67.0648,264.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,19.3644,18.4578,17.9869,17.2445,16.5991,15.5558,14.4779,14.5962,14.8462,15.6675,15.7836,15.6137,14.9203,14.6438,14.2702,14.0401,13.2665,12.2064,11.1842,11.3237,12.2741,12.8807,11.8578,10.4643,9.42971,9.06579,9.37869,10.1107,9.84603,11.3821,14.8611,57.0635,233.509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523.5,19.2786,18.2997,17.8688,16.9504,16.4236,15.3159,14.3298,14.4884,14.7406,15.4655,15.7185,15.4733,14.8026,14.4192,14.1417,14.0378,13.1761,11.9363,11.0479,11.2371,12.1493,12.6548,11.7932,10.4008,9.40434,9.12116,9.24502,9.94581,9.70941,11.2096,14.0317,48.2765,207.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,18.9914,18.1005,17.6841,16.8695,16.2791,15.2381,14.253,14.2691,14.7325,15.3923,15.5744,15.23,14.5941,14.2648,13.9904,14.0105,12.905,11.8005,10.8854,11.106,12.0137,12.5276,11.7729,10.3492,9.25178,9.07025,9.1255,9.97837,9.5352,10.9547,13.4019,40.4472,181.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524.5,18.8307,17.8799,17.4253,16.7097,16.1489,15.1312,14.2908,13.787,14.6415,15.1957,15.3965,14.9898,14.4456,14.0213,13.8017,13.9981,12.6521,11.5575,10.6977,10.9727,11.9325,12.3998,11.6605,10.251,9.06284,9.0342,8.99268,9.80646,9.64117,10.7331,12.923,34.0939,158.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,18.5163,17.5837,17.0391,16.4606,16.0863,15.1188,14.313,13.648,14.6097,15.0197,15.1906,14.7375,14.2457,13.8234,13.5574,13.8494,12.5434,11.4914,10.6037,10.9203,11.9212,12.3438,11.6121,10.2074,8.98178,8.94157,8.89628,9.73717,9.67254,10.4389,12.5499,28.8629,135.959,455.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525.5,18.2799,17.3349,16.6506,16.3192,15.792,14.9819,14.0579,13.4459,14.5228,14.7882,15.0883,14.6408,14.1241,13.6145,13.2898,13.7301,12.6145,11.5248,10.5726,10.8576,11.8892,12.2292,11.4984,10.0781,8.96048,8.90395,8.72533,9.54306,9.77693,10.2405,12.2303,24.7205,116.104,415.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,18.0301,17.219,16.4169,15.9849,15.5259,14.7558,13.8411,13.4723,14.239,14.5484,14.8267,14.6206,14.1654,13.4929,13.1248,13.685,12.6659,11.3898,10.5343,10.7325,11.7806,12.1321,11.412,10.1273,8.84093,8.77094,8.7556,9.40682,9.74091,9.9908,11.9801,21.4147,100.092,376.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526.5,17.7902,17.1497,16.3418,15.7881,15.2416,14.5289,13.5393,13.5945,14.1811,14.1705,14.6052,14.5681,14.0589,13.2973,13.0802,13.5031,12.6553,11.3886,10.3702,10.5994,11.7926,12.0677,11.3674,10.0799,8.87504,8.69907,8.69036,9.11198,9.78654,9.85203,11.6471,19.1579,87.2726,341.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,17.5438,17.0549,16.3761,15.4732,15.1079,14.2854,13.4869,13.4549,13.9819,13.94,14.4785,14.569,14.0159,13.2022,13.0283,13.2797,12.5466,11.1737,10.319,10.4317,11.5594,11.9367,11.3267,10.0585,8.91638,8.66298,8.6185,8.86906,9.72216,9.57643,11.389,17.2569,75.196,306.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527.5,17.2205,16.8981,16.2981,15.3269,14.9045,13.9955,13.1733,13.4329,13.5387,13.7081,14.4549,14.3335,13.8373,13.0741,12.8892,13.1438,12.4307,11.1255,10.2941,10.3602,11.3739,11.9733,11.2752,9.96024,9.04078,8.62461,8.61054,8.5942,9.71341,9.47633,11.1202,15.8605,65.0287,271.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,16.901,16.7346,16.1522,14.8934,14.7938,13.7399,13.0743,13.3072,13.4334,13.3478,14.4104,14.3457,13.4939,12.9782,12.8603,12.9971,12.2526,10.8126,10.2232,10.3095,11.1813,11.8809,11.248,9.86443,9.07595,8.58188,8.59789,8.38307,9.71682,9.24023,10.9303,14.771,55.3986,240.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528.5,16.737,16.5524,15.7333,14.9267,14.6817,13.5818,12.7751,12.9592,13.3107,13.2024,14.328,14.2733,13.2094,12.9841,12.6449,12.8558,12.2592,10.6887,10.1907,10.249,11.1277,11.8302,11.1316,9.79004,8.98246,8.51921,8.53547,8.31012,9.6588,9.05062,10.7066,13.7963,47.0392,212.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,16.4725,16.3332,15.569,14.8142,14.4271,13.4814,12.3723,12.7653,13.3597,13.0869,14.1093,14.1492,13.0355,13.0557,12.5422,12.6202,12.188,10.6943,10.0597,10.1816,10.9271,11.7578,11.1401,9.85957,8.91683,8.49001,8.47504,8.23281,9.63833,8.90092,10.4444,13.2712,40.1187,188.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529.5,16.4592,16.1181,15.3153,14.7496,14.3832,13.3912,12.5232,12.5987,13.2499,13.2675,14.0192,13.9458,13.0546,12.9382,12.5396,12.3445,12.146,10.6002,9.95442,10.0377,10.8325,11.6713,11.0693,9.76453,8.83772,8.4544,8.33533,8.14884,9.51166,8.80907,10.2774,12.7633,34.161,166.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,16.2531,15.8126,15.3319,14.6092,13.9232,13.3665,12.4366,12.5372,13.0691,13.2724,13.6467,13.7483,12.9386,12.7296,12.448,12.226,12.0651,10.5201,9.87062,9.93174,10.7382,11.6642,11.0771,9.75346,8.81297,8.45143,8.2587,8.04514,9.33965,8.88344,10.1329,12.4494,29.418,145.507,440.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530.5,15.9341,15.6127,15.3615,14.4427,13.7033,13.1353,12.493,12.5289,12.9931,13.3503,13.3695,13.204,12.8133,12.5475,12.3657,12.0614,11.9099,10.4118,9.73359,9.81103,10.7061,11.5441,10.9105,9.58636,8.79473,8.40337,8.20182,7.82466,9.18663,8.84331,9.9746,11.9703,25.3557,127.147,405.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,15.8594,15.3883,15.2559,14.2024,13.4507,12.9746,12.4593,12.4571,12.8118,13.1922,13.0718,12.8258,12.6276,12.3652,12.251,11.9777,11.6923,10.324,9.6515,9.7322,10.627,11.5243,10.8723,9.51552,8.77491,8.44603,8.16041,7.80336,9.02744,8.87051,9.79863,11.6919,22.1372,110.643,365.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
