506,10.9017,10.6664,10.4546,10.246,9.88637,9.75747,8.60492,8.44525,8.22201,7.93894,7.83692,7.57622,7.3289,6.54385,6.2368,5.96454,5.75678,5.30726,4.92302,4.99366,5.15875,6.2516,6.2739,6.76291,7.20036,7.89916,10.5086,15.6516,70.1497,260.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506.5,10.8352,10.6681,10.5366,10.2949,9.95734,9.66009,8.54743,8.37031,8.14071,7.93602,7.79876,7.52838,7.28564,6.51853,6.1902,5.96429,5.75689,5.30845,4.97992,4.96185,5.18085,6.21699,6.25159,6.64078,7.17108,7.67803,10.2409,14.5708,59.4758,236.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,10.8461,10.5994,10.4618,10.2388,9.98343,9.60022,8.46261,8.13068,8.17163,7.92879,7.79395,7.5477,7.29895,6.47341,6.20443,5.95714,5.75105,5.28112,4.99327,4.91558,5.15531,6.19955,6.13926,6.49565,7.09445,7.48571,9.92758,13.5988,50.416,211.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507.5,10.7875,10.5627,10.5209,10.1758,9.90129,9.58413,8.51295,7.86443,8.11148,7.95609,7.74989,7.60336,7.26622,6.46907,6.16679,5.95657,5.7524,5.23447,4.99043,4.89707,5.13767,6.18828,6.11636,6.46072,7.08688,7.38648,9.799,12.9361,42.8981,186.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,10.764,10.5348,10.5283,10.123,9.79072,9.50855,8.54707,7.73094,8.08766,7.95701,7.75696,7.57164,7.27017,6.46297,6.10434,5.9567,5.7365,5.2078,4.96063,4.85954,5.22842,6.15973,6.11803,6.40487,6.99945,7.40647,9.61975,12.4694,36.8433,165.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508.5,10.7516,10.5216,10.4092,10.1829,9.64869,9.46606,8.61447,7.71235,8.1185,7.92788,7.75682,7.57863,7.25876,6.4465,5.99941,5.96036,5.6772,5.16996,4.95981,4.86146,5.18231,6.12211,6.12798,6.34083,6.92281,7.4758,9.46094,11.9188,31.3711,145.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,10.6996,10.6002,10.4753,10.1341,9.62254,9.37786,8.65256,7.87141,8.0247,7.88752,7.7419,7.50438,7.18444,6.45606,5.96121,5.89794,5.63737,5.1097,4.94134,4.86761,5.25221,6.04977,6.12153,6.27482,6.88321,7.48298,9.26585,11.4165,26.8861,126.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509.5,10.6786,10.6216,10.2646,10.077,9.61447,9.38648,8.63621,7.93394,8.01987,7.86879,7.7524,7.45881,7.05734,6.49839,5.94093,5.86732,5.58468,5.17041,4.83444,4.87938,5.24286,5.98526,6.11734,6.21018,6.8463,7.41283,9.05559,11.0464,23.28,109.776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,10.6592,10.6253,10.2797,10.0385,9.59614,9.39879,8.62296,7.97571,7.99728,7.82515,7.7519,7.27842,6.97863,6.52556,5.98572,5.86856,5.56888,5.18094,4.80053,4.88565,5.23163,5.96664,6.09131,6.10122,6.8272,7.36129,8.84105,10.8294,20.2716,94.3889,318.813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510.5,10.6267,10.6827,10.1714,9.90806,9.58187,9.38893,8.55342,7.93993,7.98595,7.81108,7.67563,7.20501,6.92008,6.59837,6.0173,5.87172,5.51978,5.20534,4.80734,4.88505,5.25476,5.92764,6.00754,6.03771,6.71734,7.33083,8.64241,10.6322,17.9383,80.9093,291.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,10.5911,10.6661,10.0983,10.027,9.5517,9.37952,8.52923,7.89781,7.93702,7.76749,7.65714,7.15135,6.93785,6.60099,6.07802,5.86192,5.5935,5.24609,4.82397,4.88453,5.22684,5.91632,6.01361,5.98704,6.58624,7.28912,8.46566,10.4659,16.0921,68.5631,260.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511.5,10.5529,10.6712,10.1085,9.91113,9.4425,9.3181,8.48511,8.03188,7.91391,7.75216,7.6189,7.14707,6.99313,6.57318,6.05099,5.83291,5.61486,5.19566,4.91557,4.87046,5.16421,5.89257,5.99562,5.95137,6.50305,7.26868,8.27619,10.1637,14.5919,57.7816,237.178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,10.5176,10.6026,10.1362,9.88058,9.41906,9.26698,8.41677,8.07671,7.88432,7.74118,7.66852,7.22396,7.01861,6.55726,5.97219,5.84878,5.62681,5.21916,4.89014,4.92092,5.17568,5.84751,5.98835,5.87805,6.35961,7.2602,8.15216,9.90429,13.6902,48.8842,215.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512.5,10.4743,10.5255,10.0605,9.77886,9.32626,9.25952,8.35492,8.02341,7.93271,7.69418,7.68653,7.24383,6.93513,6.48535,5.96516,5.80836,5.65126,5.20356,4.83909,4.89391,5.17794,5.81854,5.92253,5.79119,6.2035,7.26695,7.95841,9.76981,12.7915,41.4854,194.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,10.4647,10.4299,9.93376,9.65111,9.29357,9.18919,8.30471,7.98734,7.88332,7.61845,7.71062,7.13308,6.77504,6.45185,5.93859,5.79201,5.60861,5.19175,4.7725,4.92461,5.15279,5.73688,5.87817,5.77284,6.06208,7.16891,7.88637,9.60777,12.1731,35.6154,174.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513.5,10.4015,10.4167,9.85943,9.55254,9.18642,9.12173,8.22852,7.89145,7.90408,7.61311,7.64549,7.12461,6.71249,6.41194,5.94265,5.74195,5.56419,5.0961,4.71717,4.90865,5.16962,5.71499,5.82606,5.72169,5.90288,7.03368,7.85183,9.34802,11.6021,30.9627,153.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,10.265,10.3361,9.77324,9.46483,9.14644,9.0093,8.12288,7.91729,7.95326,7.64327,7.59411,7.0434,6.69306,6.398,5.9694,5.69658,5.49119,5.02311,4.69381,4.88048,5.08896,5.66372,5.75158,5.70392,5.75506,6.92023,7.88311,9.09755,11.138,26.6147,134.557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514.5,10.1299,10.2689,9.86086,9.48748,9.21237,8.91631,8.03644,7.8456,7.90623,7.5867,7.5504,7.04588,6.75969,6.34443,5.97134,5.69819,5.45764,4.97801,4.72986,4.8831,5.05638,5.64061,5.71938,5.68109,5.63235,6.79949,7.83359,8.89691,10.7985,22.9133,117.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,10.0133,10.1615,9.85841,9.67235,9.21456,8.75815,7.92497,7.71538,7.77073,7.64612,7.54218,6.95711,6.67388,6.28125,5.93436,5.68711,5.45539,4.96617,4.70113,4.77981,5.00415,5.59213,5.64669,5.65969,5.50413,6.68892,7.80111,8.69388,10.4788,19.8778,101.867,324.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515.5,9.86796,10.1067,9.99908,9.75378,9.15415,8.65852,7.97717,7.58392,7.70611,7.5314,7.51421,6.81929,6.58376,6.26187,5.9526,5.68077,5.46343,4.97459,4.66235,4.71613,5.00994,5.56963,5.63028,5.60603,5.50124,6.55029,7.71798,8.52447,10.1089,17.4534,87.3396,298.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,9.74854,9.99932,10.1983,9.73907,8.86525,8.61235,7.94541,7.49757,7.68529,7.42806,7.46294,6.69763,6.49847,6.20597,5.99645,5.56541,5.44081,4.90282,4.6541,4.66742,5.00075,5.50877,5.59206,5.60594,5.43839,6.39929,7.67531,8.30594,9.88577,15.547,75.6471,275.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516.5,9.71211,9.95609,10.3606,9.64337,8.74055,8.52075,7.83672,7.30578,7.64182,7.2666,7.44052,6.60544,6.43049,6.19599,6.09169,5.49416,5.39711,4.83152,4.64543,4.67351,4.99351,5.45651,5.54463,5.57893,5.34034,6.30737,7.63778,8.0614,9.65935,14.0454,63.9744,247.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,9.58365,9.91041,10.344,9.53988,8.61955,8.5686,7.65991,7.34577,7.59049,7.16585,7.36034,6.57044,6.42503,6.13363,6.09015,5.42945,5.34415,4.81877,4.63386,4.69104,4.98477,5.44933,5.44287,5.55725,5.29897,6.17334,7.58449,7.8726,9.47393,12.87,54.9949,222.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517.5,9.54403,9.80246,10.0758,9.40466,8.73006,8.50062,7.64604,7.33005,7.41128,7.17556,7.34,6.59934,6.31996,6.05582,6.02845,5.35091,5.30267,4.83753,4.58818,4.62415,4.98305,5.42994,5.38742,5.42173,5.24428,6.09677,7.50948,7.74754,9.27609,11.9951,46.1909,197.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,9.33928,9.75276,9.63164,9.22339,8.79755,8.41852,7.60038,7.29815,7.29231,7.03747,7.30378,6.63976,6.24805,5.93657,6.00032,5.44532,5.2766,4.81954,4.52372,4.56501,4.97582,5.42318,5.32669,5.32159,5.21762,5.99349,7.40691,7.6134,9.04514,11.3201,38.9103,174.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518.5,9.33325,9.62155,9.36549,9.09034,8.79583,8.36372,7.65095,7.28372,7.197,7.03268,7.29148,6.68922,6.16968,5.84124,5.95424,5.45545,5.20985,4.77915,4.47654,4.56925,4.94014,5.41416,5.28743,5.26528,5.20895,5.87911,7.25291,7.61311,8.81759,10.7485,32.9401,153.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,9.43317,9.53695,9.21934,9.01186,8.69474,8.24026,7.54027,7.12107,7.12376,6.99773,7.22776,6.65698,6.17258,5.80118,5.92015,5.43274,5.21807,4.72688,4.48066,4.54594,4.90645,5.39856,5.29033,5.27417,5.18958,5.78796,7.10661,7.51792,8.53841,10.3247,28.1223,134.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519.5,9.46903,9.43402,9.20504,8.94898,8.62149,8.1987,7.46014,7.0207,7.13397,7.03066,7.12523,6.58331,6.13094,5.77497,5.83944,5.35654,5.15177,4.71055,4.46421,4.47866,4.87134,5.29897,5.26314,5.22779,5.13693,5.65738,6.88642,7.367,8.39278,9.90919,24.093,117.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,9.40773,9.3263,9.11215,8.93199,8.52725,8.06053,7.42078,7.02268,7.10317,7.02187,7.09289,6.53667,6.10598,5.78496,5.76424,5.31672,5.15031,4.68712,4.44419,4.4482,4.79099,5.1965,5.30246,5.15931,5.09164,5.51423,6.73844,7.28685,8.13561,9.66417,20.7182,102.633,319.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520.5,9.33641,9.14749,9.08818,8.79802,8.435,7.95865,7.37428,7.03796,7.07844,6.94195,7.02864,6.46899,6.04557,5.72261,5.71913,5.30294,5.1135,4.63677,4.35862,4.36767,4.74153,5.11368,5.27063,5.1026,5.07421,5.38036,6.66866,7.18905,7.93546,9.40108,17.9272,88.0353,293.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,9.229,8.97752,8.98271,8.65603,8.32094,7.77762,7.28073,7.02355,7.04027,6.88516,6.91148,6.37683,5.98622,5.66047,5.60986,5.35501,5.08032,4.61478,4.3016,4.27532,4.68754,5.15975,5.23231,5.04969,5.07016,5.25714,6.56005,7.1541,7.76532,9.17879,15.6172,75.6648,264.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521.5,9.18177,8.88408,8.89814,8.4717,8.17807,7.63744,7.20625,6.93065,6.98015,6.74097,6.84333,6.28265,5.9781,5.60314,5.5172,5.35403,5.02149,4.56539,4.25735,4.23638,4.64537,5.20698,5.19341,5.00387,5.0421,5.19298,6.4659,7.15065,7.60154,8.98026,13.8361,63.9033,237.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,9.12905,8.8371,8.82888,8.35327,8.03313,7.53636,7.1945,6.80474,6.95203,6.59612,6.7734,6.14507,5.92945,5.53995,5.4397,5.35944,4.93509,4.55947,4.21132,4.19873,4.62046,5.2374,5.11615,4.98414,5.00423,5.10107,6.25347,7.08228,7.463,8.83578,12.4258,54.457,209.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522.5,9.06665,8.76485,8.73065,8.31393,7.91224,7.5688,7.00782,6.70961,6.8844,6.47157,6.74914,6.09266,5.89578,5.48167,5.37972,5.31788,4.7914,4.52422,4.14103,4.16066,4.60652,5.2009,5.00672,4.91075,4.92702,5.06184,6.0931,6.99946,7.29221,8.5839,11.52,46.2915,186.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,9.08497,8.68144,8.59938,8.2599,7.76542,7.55462,6.9236,6.69283,6.80917,6.42611,6.72832,6.0997,5.85198,5.42122,5.34831,5.24112,4.71057,4.49988,4.1467,4.14596,4.5584,5.18415,4.98897,4.86185,4.85138,5.04808,5.92036,6.95397,7.1651,8.35853,10.7037,39.3042,164.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523.5,8.96792,8.58149,8.4406,8.14997,7.70582,7.51341,6.79551,6.62199,6.67649,6.35703,6.70282,6.05763,5.77755,5.33276,5.26998,5.17147,4.62879,4.43158,4.07677,4.10732,4.48038,5.15524,4.9672,4.82096,4.77799,5.00295,5.82868,6.88229,7.04459,8.07279,10.1596,33.3845,145.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,8.81316,8.47482,8.21316,7.9046,7.65527,7.42652,6.78082,6.55553,6.58117,6.30416,6.59567,6.10325,5.69418,5.28894,5.19197,5.11683,4.59368,4.39414,4.06042,4.02811,4.46375,5.12925,5.01786,4.76087,4.73387,5.01146,5.67173,6.74873,6.93161,7.79518,9.67782,28.2043,127.366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524.5,8.59085,8.38981,8.05297,7.78831,7.50635,7.31457,6.70385,6.42918,6.51957,6.19364,6.51433,6.07314,5.64735,5.23877,5.14555,5.07081,4.55637,4.32187,4.00206,3.98667,4.4066,5.04978,5.02888,4.7306,4.72555,4.98015,5.56503,6.63622,6.84376,7.60318,9.3338,24.1606,110.796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,8.46087,8.29291,7.82205,7.68518,7.42056,7.278,6.60427,6.34638,6.46246,6.1801,6.41186,6.0215,5.58486,5.18714,5.11938,5.0117,4.48898,4.30951,3.97249,3.9624,4.32787,5.07214,4.96855,4.7016,4.66022,4.92676,5.43242,6.50896,6.78205,7.43731,9.04872,20.7104,95.2036,303.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525.5,8.27628,8.17768,7.83943,7.76215,7.27392,7.2147,6.53148,6.21873,6.39308,6.17691,6.30182,6.00459,5.56857,5.16249,5.05842,4.99783,4.48649,4.23971,3.9294,3.89675,4.3184,5.06125,4.89905,4.69297,4.60093,4.89746,5.36927,6.39164,6.76087,7.2711,8.7903,17.9837,82.2475,275.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,8.19423,8.08014,7.73982,7.64572,7.16906,7.11484,6.45595,6.19192,6.31018,6.19142,6.14643,5.9564,5.5809,5.08177,4.9584,4.99507,4.44231,4.18984,3.87018,3.90279,4.29024,4.99587,4.83523,4.66986,4.59613,4.83568,5.3178,6.21647,6.74036,7.1129,8.56503,15.4714,70.5782,247.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526.5,8.08094,7.93918,7.6822,7.551,7.08039,7.00063,6.33951,6.10106,6.23434,6.13039,6.03312,5.90789,5.53068,5.0445,4.88489,4.93132,4.37948,4.11265,3.81265,3.87298,4.32202,4.97301,4.83405,4.67085,4.59007,4.78853,5.26282,6.03619,6.69644,6.92063,8.36983,13.6062,61.1709,220.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,7.98023,7.79753,7.66043,7.47243,7.00179,6.91683,6.24727,6.01521,6.16435,6.12697,6.00247,5.854,5.4833,4.96047,4.7587,4.86339,4.36128,4.05447,3.81381,3.84391,4.27322,4.91964,4.83514,4.67931,4.59808,4.75116,5.20435,5.88407,6.66038,6.74832,8.14939,12.1988,52.873,195.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527.5,7.88406,7.71827,7.55604,7.39705,6.97343,6.80566,6.15414,5.92356,6.14508,6.06847,5.93006,5.83106,5.37617,4.92837,4.6352,4.78898,4.3468,4.01065,3.78924,3.78123,4.28086,4.9153,4.83521,4.66471,4.59982,4.7205,5.17101,5.79792,6.62872,6.58398,7.93977,11.2311,44.9394,172.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,7.80441,7.67296,7.46634,7.28839,6.84981,6.73135,6.12045,5.88467,6.09223,5.99654,5.8697,5.79364,5.29573,4.88637,4.53961,4.6847,4.34528,3.97604,3.77996,3.72601,4.23876,4.90008,4.83203,4.66738,4.58179,4.73308,5.15845,5.76844,6.60982,6.47527,7.7395,10.4724,37.94,151.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528.5,7.75841,7.61761,7.39891,7.17742,6.75447,6.63919,6.065,5.84779,6.0138,5.91811,5.82849,5.74424,5.15839,4.86102,4.46392,4.61842,4.35335,3.93342,3.72163,3.69641,4.21483,4.80597,4.84546,4.66876,4.62525,4.73377,5.14289,5.72733,6.59914,6.36278,7.57695,9.81027,32.054,133.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,7.75123,7.54748,7.37229,7.12753,6.67431,6.55528,6.02772,5.80358,5.93398,5.89525,5.72666,5.68633,5.09541,4.86129,4.4648,4.5038,4.39906,3.89287,3.65863,3.6384,4.20437,4.78289,4.84068,4.66062,4.58822,4.73745,5.1474,5.68487,6.50766,6.28725,7.40136,9.28399,27.2262,118.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529.5,7.75624,7.42037,7.38018,7.0814,6.60718,6.50507,5.94914,5.75431,5.88851,5.77768,5.75756,5.62743,5.05202,4.81222,4.4086,4.48004,4.40391,3.87979,3.62006,3.63495,4.20694,4.7662,4.8058,4.63985,4.57447,4.70954,5.13356,5.60362,6.44965,6.25335,7.27308,8.94928,23.2727,103.974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,7.75455,7.30726,7.37945,7.03059,6.50653,6.4201,5.91667,5.68333,5.85812,5.7225,5.66473,5.5508,5.0286,4.77642,4.38956,4.43802,4.38068,3.86403,3.57621,3.65854,4.19347,4.81366,4.80758,4.63377,4.5596,4.63801,5.05887,5.53803,6.3627,6.21159,7.1177,8.64278,19.9999,90.6047,283.299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530.5,7.7484,7.21686,7.2855,6.91572,6.49588,6.31581,5.92586,5.67049,5.82438,5.5863,5.63387,5.49144,4.93797,4.72991,4.34253,4.41233,4.36938,3.85502,3.63887,3.63602,4.13364,4.77691,4.73155,4.6242,4.52868,4.62457,5.01564,5.48309,6.26834,6.19716,7.01576,8.45867,17.263,78.1155,258.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
