507,44.4126,41.8769,38.0608,38.0779,34.8049,29.9661,27.6801,25.4629,26.9806,27.8538,28.0815,30.0928,28.2371,27.5853,26.7905,27.9207,24.9223,24.2612,21.8372,21.6903,21.7503,21.9211,19.5787,17.8682,16.2378,14.7045,15.9508,20.2216,67.2065,287.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507.5,43.9819,41.7194,37.9798,38.4551,34.98,29.8989,27.5262,25.5279,27.1763,28.2075,27.9969,29.9365,27.7629,27.3862,26.7398,27.7933,24.9426,24.1808,21.8576,21.5807,21.8826,21.8176,19.7692,17.6753,16.0916,14.714,15.7902,19.2024,58.1398,257.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,43.6663,41.3957,38.1323,38.7308,35.1307,29.8919,27.5167,25.6059,27.5629,28.2363,28.3882,29.5913,27.43,27.3099,26.9788,27.4142,25.0387,24.3788,22.019,21.2662,21.9891,21.9124,20.0217,17.511,16.1244,14.7302,15.7316,18.5067,49.8935,226.413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508.5,43.481,40.6321,38.1817,38.5391,34.9427,29.7707,27.4443,25.9187,27.7958,28.1401,28.5372,29.3041,27.4174,27.2867,27.2174,27.2142,25.2555,24.3625,22.2363,20.9908,21.8749,21.7394,20.0743,17.5961,16.3282,14.5749,15.587,17.9316,42.9709,199.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,43.3086,40.2277,38.0522,38.2928,34.7854,29.6978,27.5671,25.6591,28.0517,27.9794,28.8518,29.2443,27.517,27.1828,27.199,27.5062,25.7991,24.1614,22.5403,20.3998,21.7054,21.6772,20.2031,17.5795,16.5439,14.5005,15.3492,17.5788,36.9362,173.396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509.5,43.385,40.2327,37.5575,37.5749,34.5659,29.7418,27.4689,25.5941,27.9265,27.7821,28.6961,29.2016,27.8429,27.1938,27.0579,27.5448,26.234,23.9205,22.8648,20.0678,21.5058,21.7285,20.1023,17.5784,16.5956,14.2587,15.1836,17.3772,32.0398,150.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,43.2542,40.3126,36.8515,37.0388,34.5498,29.9058,27.5664,25.4891,27.5297,27.7457,28.6963,29.2482,28.0646,27.3913,27.1543,27.3671,26.4752,23.9772,22.9464,19.7488,21.4218,21.9834,19.8494,17.506,16.518,14.0983,15.1443,17.1423,28.2436,130.379,445.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510.5,43.1615,40.5905,36.2434,36.5072,34.8977,30.274,27.6986,25.518,27.274,27.6584,28.8565,29.1366,28.3857,28.031,27.334,26.9464,26.2849,24.3496,23.0304,19.6306,21.4541,22.2442,19.8413,17.4078,16.2485,14.2143,15.2451,16.9892,25.3923,112.367,409.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,43.0921,40.4384,35.926,36.2543,34.6813,30.6647,27.8038,25.705,27.2047,27.9149,28.6135,29.126,28.771,28.4083,27.2172,26.5201,25.978,24.8153,23.0411,19.825,21.6315,22.4746,19.8592,17.4846,15.9998,14.5699,15.2721,16.8437,23.214,95.774,371.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511.5,43.0159,40.2703,36.1738,36.3009,34.0776,30.7232,27.6781,25.6313,27.589,27.8854,28.3949,29.1125,29.0003,28.8768,27.4221,26.3916,25.7837,24.9883,22.8084,20.3399,21.9944,22.4431,19.9998,17.4042,15.6943,14.9638,15.0931,16.6592,21.2805,81.0205,336.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,43.0783,39.884,36.6576,36.6037,33.6743,30.7924,27.5736,25.5088,27.7303,27.9627,28.2145,29.2968,29.1558,29.0493,27.694,26.4163,25.7771,25.1131,22.894,21.1977,22.2182,22.5,20.0422,17.4472,15.5857,15.2588,14.8038,16.3922,19.8683,69.2957,303.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512.5,43.094,39.627,37.1085,36.7716,33.5965,30.8349,27.5017,25.5362,27.6376,27.5937,28.2104,29.4337,29.2486,29.1788,28.2927,26.7508,25.967,25.058,22.8971,21.7765,22.2535,22.6552,20.2182,17.6645,15.5981,15.2958,14.5526,16.0104,18.88,59.1524,273.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,42.7811,39.6539,37.0607,36.9759,33.6942,30.8368,27.5131,25.6902,27.2599,27.3683,28.5963,29.4423,29.0528,29.179,28.2989,27.0073,26.1315,25.1714,22.8304,21.8453,22.0253,22.7167,20.3818,17.8948,15.581,15.2391,14.3689,15.6788,18.156,51.2482,245.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513.5,42.4295,39.6311,37.1463,36.9416,33.7002,30.8224,27.5393,25.8524,27.1159,27.2853,29.0699,29.2134,28.8689,29.2132,28.1617,27.195,25.9459,25.0966,22.8903,21.6131,22.128,22.739,20.4822,18.1061,15.6526,15.0867,14.2959,15.448,17.5406,44.3934,218.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,42.0341,39.9823,36.9947,37.0556,33.3671,30.7332,27.6108,25.6748,27.1807,27.3164,29.5807,28.9434,28.6,29.1062,28.0239,27.4146,25.8737,24.7945,22.9546,21.6106,22.2142,22.6669,20.5846,18.1616,15.629,15.0879,14.2823,15.2422,17.1414,38.434,192.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514.5,41.6279,40.0376,36.9845,37.1661,33.4496,30.5183,27.4503,25.5519,27.4352,27.8792,29.9076,28.9824,28.431,29.11,27.9367,27.6501,25.8111,24.6065,22.9295,21.6964,22.3315,22.6632,20.3288,18.0049,15.748,15.1994,14.3568,15.2076,16.8515,33.5242,169.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,41.5071,39.8765,36.8026,36.9401,33.7001,30.0452,27.203,25.2284,27.7294,28.1332,30.0403,29.0574,28.349,29.0713,28.0671,27.9395,25.8697,24.2834,22.854,22.0322,22.1769,22.4986,20.2252,17.8199,15.8878,15.266,14.4395,14.9074,16.6488,29.3285,148.709,480.416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515.5,41.469,39.2579,36.5972,36.6244,33.7838,29.5231,26.9343,24.9863,27.4581,28.1442,30.0637,29.1903,28.5012,28.5052,28.0616,28.0843,25.7759,24.2947,22.748,22.3156,22.2799,22.6415,20.1196,17.7544,16.0141,15.2862,14.5975,14.731,16.3321,26.0581,129.434,438.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,41.4788,38.5002,36.155,36.2542,33.778,29.196,26.8299,24.7671,27.1363,28.1475,29.9668,29.1492,28.6023,28.4755,27.8494,28.0493,25.4957,24.3346,22.8309,22.8322,22.4113,22.6476,20.0483,17.6705,16.075,15.1761,14.7056,14.6762,16.1086,23.34,111.27,398.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516.5,41.2171,37.9467,35.4097,36.0932,33.4691,29.4119,26.9752,24.6109,26.5523,28.0885,29.707,28.9094,28.6095,28.3591,27.7755,27.8842,25.2356,24.3826,22.919,22.9488,22.6792,22.8748,19.8814,17.738,16.0493,14.9952,14.7433,14.6453,15.8994,21.3655,94.8535,362.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,40.3804,37.8263,34.7052,36.101,33.2442,29.7174,27.0068,24.6446,26.2678,28.0869,29.1074,28.9326,28.5052,28.4854,27.4278,27.8324,25.3131,24.5186,23.1886,22.969,22.7681,22.9797,20.078,17.9564,15.9957,14.7211,14.759,14.3598,15.7889,19.9482,80.6037,326.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517.5,39.858,37.7247,34.4683,35.9438,33.1397,29.6039,26.8624,24.7445,26.0706,28.0516,28.4758,29.1294,28.2147,28.2475,27.1876,27.6387,25.3225,24.6088,23.1403,22.7156,22.7159,23.068,20.3789,18.1254,15.9343,14.3784,14.6022,14.0767,15.6315,18.8995,68.2896,294.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,39.5819,37.2877,34.4033,35.7458,33.0818,29.5807,26.6647,24.8667,26.1921,27.7846,28.0289,29.2621,27.855,28.0617,27.0129,27.6897,25.3184,24.7093,23.3434,22.5787,22.7464,23.039,20.64,18.1734,15.7433,14.0877,14.6017,13.8521,15.2932,18.0519,57.7411,260.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518.5,39.8075,36.8078,34.4714,35.2617,33.1119,29.1977,26.4456,25.0504,26.3536,27.2498,27.8995,29.1654,27.5621,28.0027,26.9043,27.6619,25.3082,24.565,23.1754,22.3724,22.6645,23.0645,20.241,18.1797,15.3802,14.0393,14.6338,13.9095,15.0182,17.2421,49.0642,228.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,39.9555,36.4545,34.058,34.9715,33.0472,28.5339,26.4388,25.0671,26.6656,27.2281,27.6451,28.8983,27.4348,27.9663,26.7598,27.2051,25.4434,24.3991,23.1185,22.0456,22.5841,23.1735,19.8632,18.0794,15.129,13.9952,14.7556,13.9668,14.7236,16.6232,41.5428,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519.5,39.8331,36.386,33.5298,34.2999,32.8657,28.1344,26.2526,24.8305,26.7164,27.1981,27.3232,28.5316,27.2014,27.4931,26.8845,26.1856,25.5332,24.0866,22.8782,21.6594,22.2455,23.1336,19.5731,17.9438,15.0406,14.036,14.6332,14.0464,14.3961,16.0929,35.7049,173.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,39.6707,36.5071,33.229,33.6843,32.8918,28.0656,25.8559,24.2311,26.7111,27.2114,26.9131,28.3037,27.3157,26.6948,27.1001,24.8324,25.7414,24.007,22.6519,21.2955,22.2971,22.94,19.6669,17.619,15.0558,13.8984,14.4381,14.1026,13.9627,15.7293,31.0336,151.031,521.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520.5,39.2971,36.4141,33.1023,33.1838,32.4789,28.1589,25.412,23.4805,26.6375,27.3362,26.7025,28.0548,27.1925,26.2768,27.2124,24.0666,25.7077,23.8847,22.1094,21.0719,22.1465,22.5971,19.5006,17.4151,15.3105,13.8071,14.2299,14.0976,13.5808,15.3074,27.4056,131.846,473.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,38.6166,36.2542,33.1153,32.893,32.1507,28.1049,25.0716,22.9614,26.541,26.9372,26.6762,27.7836,26.9194,26.1905,27.0504,24.0656,25.7459,23.7279,21.793,20.9724,22.3741,22.1183,19.2538,17.2446,15.4083,13.7135,14.0789,14.1067,13.3071,14.9238,24.5481,116.079,425.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521.5,38.1526,35.9078,32.6453,32.6337,31.8673,27.8593,24.9596,22.9611,26.2766,26.4465,26.8462,27.7747,26.3204,26.5274,26.8279,24.7603,25.8462,23.266,21.6377,20.8575,22.4744,22.0106,19.2188,17.1463,15.4203,13.6332,13.9254,14.1116,13.1334,14.6517,22.0875,99.8355,379.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,37.5196,35.4894,32.077,32.4227,31.5168,27.6156,24.8244,23.3986,25.8135,26.1391,27.1051,27.5157,26.2302,26.4901,26.6684,25.2437,25.6809,22.8046,21.6444,20.8539,22.4361,21.8914,19.3209,17.1217,15.1786,13.6129,13.7662,14.0849,12.9671,14.2507,20.0091,85.4576,338.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522.5,37.0394,34.8765,31.4111,32.509,31.2138,27.425,24.4783,23.8341,25.3269,25.9806,27.1454,27.3827,26.3595,26.1997,26.3804,25.258,25.462,22.635,21.7135,20.8447,22.3006,21.5266,19.1321,17.1386,14.975,13.6056,13.5217,14.0045,12.857,13.8906,18.539,72.5873,301.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,36.6622,34.2026,30.9945,32.543,30.7065,27.269,24.2461,24.0961,24.9239,25.8123,27.0188,27.0494,26.5344,25.4237,26.1523,25.0321,25.1485,22.6307,21.6863,20.6563,21.999,21.2599,19.0491,17.3213,14.8532,13.5832,13.4241,13.793,12.7426,13.5813,17.5146,61.9469,267.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523.5,36.3103,33.587,30.7475,32.6779,30.1438,27.1158,24.1399,23.9072,24.3755,25.2634,26.9867,26.7028,26.4367,25.0137,25.6699,25.0647,24.7457,22.6642,21.4983,20.4624,21.8123,21.1803,18.5995,17.2189,14.8172,13.3988,13.2524,13.5316,12.5851,13.3279,16.8038,52.8903,236.813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,36.1429,33.2767,30.4395,32.4872,29.5446,26.9932,24.068,23.4292,24.2826,24.7917,26.8484,26.2796,26.2444,24.6756,25.829,24.9008,24.3051,22.4101,21.2916,20.234,21.4111,21.2906,18.1273,16.9029,14.8418,13.1592,13.1414,13.3522,12.4123,13.2096,16.1448,45.2217,208.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524.5,35.7823,33.0503,30.3269,32.0086,29.1698,26.7198,24.0359,22.8001,24.0527,24.4341,26.8236,25.7048,25.7444,24.6483,25.5985,25.3473,23.8677,22.1142,21.2296,20.1052,21.1169,21.456,17.9876,16.7095,14.8939,12.9463,12.9492,13.2433,12.327,12.9925,15.3822,38.9343,182.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,35.2851,32.8935,29.7383,31.515,28.7274,26.0558,23.6997,22.2937,24.0468,24.2276,26.2823,25.3839,25.6202,24.8337,25.3623,25.438,23.5468,21.9669,21.161,20.0243,20.9908,21.6191,17.9473,16.5173,14.9045,12.8607,12.7107,13.2435,12.3026,12.765,14.7716,33.3393,159.19,503.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525.5,34.62,32.6947,28.9845,30.9148,28.5694,25.411,23.2648,22.0845,23.8137,24.2693,25.5323,25.0911,25.4792,24.7596,24.9021,25.6321,23.3694,21.8292,20.8162,20.0905,20.7086,21.6362,17.9187,16.4539,14.7954,12.9069,12.4152,13.169,12.4295,12.5423,14.3964,28.7808,140.073,465.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,33.9643,32.4342,28.547,30.3907,28.0119,24.8292,22.9104,21.8987,23.5155,23.9256,24.8457,25.0457,25.4143,24.6976,24.4787,25.176,23.0957,21.7084,20.6764,20.0623,20.6141,21.5733,17.942,16.4344,14.7197,12.864,12.1693,13.0391,12.2688,12.2963,14.1701,24.984,121.696,426.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526.5,33.4841,32.2146,28.289,30.0117,27.4936,24.7243,22.5143,21.5325,23.1195,23.4768,24.3794,25.0109,25.2685,24.539,24.3399,24.5016,22.7773,21.4397,20.5903,19.9611,20.4323,21.4234,17.9798,16.4148,14.5486,12.8456,11.9742,12.7207,12.2031,12.1354,13.9766,22.0114,105.194,387.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,33.0606,31.8546,27.9203,29.4548,26.7876,24.4905,22.22,21.0183,22.7488,23.2056,24.3664,24.9161,24.9515,24.3275,24.172,23.6679,22.7541,20.973,20.5681,19.8048,20.4383,21.222,18.0993,16.3455,14.3478,12.6701,11.9008,12.4327,12.0975,11.9185,13.6768,20.0142,90.2654,346.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527.5,32.7091,31.4378,27.5833,28.9189,26.3605,24.2323,21.9308,20.8471,22.5378,23.0297,24.2482,24.9015,24.7089,24.0479,24.1545,22.9833,23.0072,20.9036,20.2029,19.3148,20.1089,21.0127,18.0821,16.2915,14.1979,12.5462,11.6919,12.298,12.0748,11.6324,13.4058,18.5564,77.2378,306.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,32.3314,30.8783,27.0895,28.2973,26.1656,23.8944,21.7702,20.6486,22.3217,22.8434,24.0737,24.7011,24.4022,23.3128,24.0586,22.2724,23.3147,21.0504,19.789,19.1226,19.9941,20.8566,17.588,16.0557,13.9997,12.3963,11.5357,12.0999,12.042,11.5048,13.1112,17.669,65.7206,268.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528.5,31.9874,30.2666,26.7812,27.9071,26.0158,23.4821,21.5534,20.4772,22.1822,22.7168,23.7443,24.5106,24.1595,22.8318,23.8362,21.8823,23.2944,21.0423,19.3291,18.8069,19.968,20.5605,17.5501,16.0155,13.873,12.2852,11.536,11.9748,11.9362,11.4058,12.8881,16.8974,55.703,236.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,31.4656,29.774,26.5196,27.4344,25.7568,23.226,21.3994,20.0791,22.0546,22.4383,23.29,24.332,23.8159,22.3725,23.5861,21.5843,22.7311,21.0631,19.1605,18.7948,20.0346,20.4336,17.5916,15.9596,13.741,12.2801,11.6416,11.762,11.95,11.4403,12.7376,16.1536,47.5132,207.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529.5,31.0723,29.367,26.1301,26.8403,25.3826,22.9059,21.1262,19.6097,22.0219,22.0699,23.0189,24.0144,23.6387,22.3541,23.1548,21.4113,22.0084,20.6444,18.9535,18.6318,19.764,20.337,17.8411,15.836,13.7838,12.2206,11.8354,11.5735,11.9382,11.4558,12.4682,15.4033,40.5041,181.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,30.4263,28.8778,25.7345,26.3596,24.9013,22.6185,20.7738,19.3563,21.8524,21.4114,22.867,23.8036,23.3621,22.3299,22.74,21.6335,21.3774,20.1533,18.5512,18.5447,19.4756,20.2921,17.919,15.8056,13.794,12.2502,11.9053,11.3835,11.8673,11.426,12.2301,14.7468,35.0226,159.033,521.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530.5,29.7847,28.4966,25.2629,25.9732,24.7089,22.5682,20.3972,19.0991,21.6312,21.1463,22.8894,23.6931,22.8374,22.1047,22.5826,21.7532,21.1072,19.6531,18.1341,18.1043,18.9626,20.2127,17.7243,15.5629,13.8882,12.1766,11.874,11.2306,11.7813,11.4166,11.9589,14.1343,30.3866,138.377,475.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,29.2078,28.0857,25.0984,25.7541,24.5069,22.4609,19.9477,18.9706,21.2882,20.9853,23.2436,23.5152,22.5107,21.9059,22.0222,22.0957,20.9857,19.2018,17.7798,17.785,18.6258,19.9969,17.6867,15.4483,13.7309,12.185,11.8476,11.1458,11.6312,11.385,11.6169,13.7673,26.7941,119.933,430.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
