TITLE,
DATA TYPE,FLUORESCENCE SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,2023/08/03
TIME,14:41:49
SPECTROMETER/DATA SYSTEM,JASCO Corp., FP-8550, Rev. 1.00
DELTAX,0.5
XUNITS,NANOMETERS
YUNITS,INTENSITY
FIRSTX,  500.0000
LASTX,  800.0000
NPOINTS,     601
FIRSTY,    29.42375
MAXY,   516.72137
MINY,    13.96378
XYDATA
,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650
505.5,27.3341,28.829,27.267,26.5812,24.1932,23.0702,22.0004,20.8829,21.757,21.3901,22.7199,21.6754,21.4415,20.1446,19.6259,19.3314,18.233,16.3684,14.9195,14.6212,15.338,16.5651,15.7694,14.6129,13.7436,13.6894,15.8602,22.5533,102.439,389.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,27.3505,28.6011,26.9615,26.5336,24.3085,22.83,21.6219,21.0368,21.8775,21.4048,22.4895,21.596,21.4524,19.9674,19.5352,19.351,18.2657,16.4734,14.9433,14.6635,15.2847,16.5875,15.8272,14.4373,13.6969,13.6432,15.5056,21.2908,87.5109,351.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506.5,27.03,28.3591,27.0474,26.4534,24.3462,22.5356,21.5033,20.8869,21.9551,21.4906,22.5007,21.8032,21.4402,20.0556,19.5293,19.3931,18.2958,16.3717,15.0125,14.6483,15.388,16.8008,15.7573,14.3893,13.681,13.5027,15.2178,20.3027,73.8841,314.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,26.7895,28.3329,26.8384,26.1969,24.426,22.7397,21.2171,21.0385,21.8605,21.5454,22.4926,22.1113,21.4118,20.0373,19.4868,19.5705,18.1807,16.4852,14.9163,14.6375,15.4601,16.7398,15.6396,14.2471,13.7285,13.4222,15.025,19.4192,62.6088,279.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507.5,26.6059,28.0718,26.6043,26.2071,24.3408,22.6666,21.1412,20.6946,21.788,21.5839,22.5073,22.2109,21.3458,20.0413,19.5132,19.4848,18.1644,16.4754,14.8536,14.5846,15.53,16.7969,15.6967,13.9167,13.7361,13.2408,14.8904,18.6377,53.6412,243.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,26.8354,27.8758,26.2608,26.1651,24.5036,22.9347,21.2382,20.5546,21.6637,21.5012,22.4362,22.4044,21.3401,19.9162,19.4997,19.4784,17.9729,16.5571,14.7256,14.6383,15.653,16.6617,15.7709,13.8735,13.735,13.2125,14.6268,17.8892,46.3876,215.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508.5,26.5934,27.7425,26.2698,26.1557,24.5052,22.9636,20.9833,20.2707,21.4616,21.4277,22.2747,22.4183,21.2252,19.6781,19.5467,19.4799,18.2871,16.6492,14.8985,14.5263,15.6458,16.614,15.9613,13.6401,13.6642,13.2371,14.4573,17.2382,40.12,188.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,26.445,27.6408,26.0295,26.0983,24.6506,22.9265,20.9826,20.132,21.3793,21.3237,22.0513,22.3921,21.1473,19.8334,19.2549,19.4839,18.3534,16.5059,14.9148,14.4178,15.5672,16.5531,16.0107,13.6427,13.646,13.3257,14.2137,16.8872,34.8848,163.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509.5,25.8189,27.6921,26.0003,25.9647,24.6974,22.7564,21.0502,20.2248,21.3206,21.377,22.1089,22.1756,20.9634,20.1846,19.2015,19.4043,18.4946,16.3662,14.9988,14.4394,15.5864,16.4825,16.0564,13.6029,13.447,13.3826,14.0152,16.6195,30.6242,141.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,25.4834,27.4357,25.849,25.8285,24.3334,22.6909,21.0134,20.2206,21.1176,21.4624,22.1993,21.9779,20.7484,20.3263,19.0258,19.4736,18.4424,16.2438,15.1501,14.4405,15.5454,16.5819,16.01,13.4761,13.4092,13.5062,13.8133,16.4236,27.1727,121.924,462.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510.5,25.6484,27.1928,25.924,25.8696,24.1434,22.4815,21.214,20.0481,20.9769,21.3906,22.3931,21.6519,20.6747,20.2931,19.0801,19.4776,18.3573,16.2245,15.0241,14.3742,15.6028,16.5893,15.9918,13.5979,13.1604,13.4074,13.6726,16.0843,24.4631,105.527,420.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,25.8462,26.9632,25.8603,25.8064,23.9171,22.288,21.0955,19.9592,20.7405,21.3468,22.4217,21.7386,20.5635,20.1584,19.5493,19.3628,18.4172,16.2925,15.0898,14.3804,15.4956,16.4545,16.0328,13.5911,13.0134,13.1783,13.3866,15.928,22.4498,90.8729,382.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511.5,25.4524,26.6359,25.7201,25.6257,23.7167,22.3357,20.8693,20.0266,20.7454,21.3488,21.9987,21.608,20.7327,20.1006,19.6867,19.3137,18.2928,16.4111,14.9395,14.3638,15.3944,16.4684,16.0607,13.5845,13.0876,13.1998,13.3249,15.5455,20.7761,77.4424,345.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,25.2042,26.5357,25.4945,25.3083,23.291,22.2195,20.8282,20.2868,20.8617,21.1768,21.438,21.5009,20.5278,20.1942,19.8119,19.0552,18.288,16.3571,14.8807,14.5752,15.4669,16.4368,16.0438,13.5145,13.0226,13.1846,13.1716,15.3396,19.6043,65.6318,306.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512.5,24.7628,26.3866,25.1468,25.1306,23.1566,22.2188,20.9116,20.3757,20.9148,21.0291,21.0673,21.64,20.558,20.3001,19.8273,19.1238,18.0684,16.1676,14.9093,14.6121,15.624,16.4862,15.9114,13.4788,12.8651,13.3924,13.2549,15.0364,18.5267,55.5763,271.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,25.0195,26.4102,25.2537,25.0517,22.9139,21.9704,20.9452,20.175,20.8791,20.9782,20.893,21.6053,20.4405,20.0396,19.6471,19.1407,17.924,15.9115,14.7628,14.6297,15.6682,16.4228,15.7111,13.4854,12.7388,13.3669,13.177,14.7658,17.7248,47.9691,237.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513.5,24.6415,26.2663,24.8703,24.9589,23.0993,21.9506,20.9567,19.807,20.4733,20.8264,20.959,21.5553,20.3277,20.215,19.4113,19.1637,17.9165,15.9519,14.7589,14.5505,15.7021,16.304,15.5224,13.4792,12.5978,13.273,13.0953,14.4591,17.0922,41.5474,207.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,25.0093,25.9175,24.8804,24.9482,22.7439,21.562,20.7908,19.5337,20.3108,20.9137,21.055,21.2183,20.1517,19.9493,19.1866,19.0443,17.932,16.0243,14.7781,14.3872,15.7492,16.2089,15.4365,13.2673,12.4913,13.2022,13.0188,14.1187,16.6567,35.887,180.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514.5,24.8163,25.6555,24.811,24.8172,22.7115,21.1887,20.5723,19.5428,20.039,20.8665,20.9613,21.0045,19.9874,20.0596,19.2188,19.0139,18.0673,16.287,14.8527,14.4485,15.6924,16.004,15.5039,13.2312,12.3624,13.0553,12.8743,13.9629,16.3124,30.9363,156.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,24.4296,25.5861,24.7283,24.6356,22.5615,20.8206,20.4954,19.4431,19.9239,20.6337,20.9889,21.084,19.9873,20.0379,19.1623,18.7859,18.0414,16.2131,14.8398,14.4548,15.6788,16.0025,15.5104,13.1727,12.334,12.9499,12.781,13.764,15.9788,27.0183,135.752,469.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515.5,24.1781,25.655,24.6715,24.3324,22.6135,20.6344,20.263,19.4884,20.1147,20.1316,20.9605,20.7509,19.9024,19.8516,19.3147,18.7601,18.0612,16.1068,14.8477,14.314,15.6414,15.9495,15.4078,13.1931,12.3885,12.7177,12.8036,13.4191,15.6193,23.8237,116.639,429.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,24.0529,25.4598,24.393,23.9756,22.4384,20.4544,19.8521,19.2311,20.2307,19.7631,20.7856,20.572,19.7629,19.8137,19.0485,18.6228,17.9387,16.0377,14.8147,14.1677,15.579,15.962,15.3485,13.14,12.3396,12.5345,12.7761,13.2005,15.2697,21.4058,101.15,386.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516.5,23.8996,25.3224,24.048,23.7868,21.9788,20.6946,19.7033,19.1884,20.3052,19.543,20.6908,20.5458,19.4716,19.7118,18.8421,18.584,17.9749,15.8077,14.7107,14.0862,15.3928,16.0299,15.1619,13.1535,12.2773,12.4083,12.6672,12.8947,14.9084,19.5677,85.9452,345.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,23.6487,25.055,23.8078,23.6065,21.7148,20.3762,19.6814,19.2246,20.1904,19.7595,20.4658,20.6565,19.3493,19.5213,18.3347,18.5258,17.8309,15.7463,14.5864,13.9801,15.1644,16.0469,15.0017,13.1986,12.1133,12.3054,12.6445,12.8273,14.7099,18.3625,73.2366,306.469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517.5,23.4501,24.7932,23.752,23.4817,21.6672,20.3792,19.6877,19.1056,19.9013,20.0523,20.4349,20.5608,19.1452,19.2032,18.2435,18.5863,17.5129,15.611,14.4567,14.1391,14.9774,15.9501,14.8202,13.2101,11.971,12.1769,12.6774,12.7739,14.2754,17.347,62.0645,268.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,23.572,24.5728,23.6291,22.8996,21.5937,20.1996,19.5222,19.1772,19.6642,20.1696,20.3466,20.4912,19.1483,18.8159,18.1134,18.644,17.4566,15.3303,14.2616,13.8294,14.8435,15.8511,14.6493,13.2057,11.9252,12.0451,12.6556,12.61,13.9727,16.5344,52.55,235.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518.5,23.4091,24.2901,23.4209,22.5595,21.4757,20.2053,19.3521,19.0387,19.4357,20.089,20.4066,20.2503,19.1085,18.5509,17.9535,18.4448,17.3019,15.231,14.0921,13.7913,14.7467,15.7572,14.5661,13.0774,11.8335,11.901,12.5364,12.5664,13.7703,15.9013,44.5903,206.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,23.1356,24.2004,23.0244,22.2047,21.047,19.9127,19.0473,18.8547,19.1929,19.6433,19.959,20.0947,19.2452,18.1677,17.7867,18.2384,17.3721,15.1503,14.1296,13.6286,14.6133,15.7695,14.5407,12.9629,11.7867,11.7634,12.3573,12.4806,13.5483,15.385,38.1736,178.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519.5,22.7824,23.9747,22.7988,22.1745,20.793,19.6023,18.5352,18.6075,19.0216,19.38,19.8645,20.0371,18.999,18.1974,17.6268,18.0711,17.15,15.1964,14.0081,13.6389,14.5009,15.7163,14.6376,12.8049,11.7432,11.599,12.3352,12.5144,13.3794,15.0605,32.4847,153.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
